stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds,STO_ask_fee%,STO_offer_strike_delta%,STO_open_strike_delta%,Closed_xtn_Profit$,Closed_xtn_Profit%
77.39,2.4,Mid,2018-04-10 13:30:00,75.5,2018-04-20 16:00:00,10,1.13192918981781,-2.13934616875565,-1.89,ClosedCalled,10,C,77.5,2.4,10,2390,2018-04-10 15:30:00,1.13032258064516,-2.26064516129032,-2,78.99,,,,2018-04-20 16:00:00,,,-3.48999999999999,10,-3500,-1109.99999999999,0.031011758625145,-0.024421759917302,-0.025806451612903,-1110,-0.464435146443512
77.34,2.33,Mid,2018-04-11 11:30:00,75.5,2018-04-20 16:00:00,9,1.221805591472,-2.24812228830848,-1.84,ClosedCalled,10,C,77.65,2.33,10,2320,2018-04-11 13:30:00,1.21692780997353,-2.61639479144309,-2.15000000000001,78.99,,,,2018-04-20 16:00:00,,,-3.48999999999999,10,-3500,-1180,0.030126713214378,-0.023791052495475,-0.027688345138442,-1180,-0.50862068965517
77.16,2.05,Mid,2018-04-12 11:30:00,75.5,2018-04-20 16:00:00,8,1.21217275790565,-2.01220677812338,-1.66,ClosedCalled,10,C,77.56,2.05,10,2040,2018-04-12 15:30:00,1.20592122227953,-2.48419771789582,-2.06,78.99,,,,2018-04-20 16:00:00,,,-3.48999999999999,10,-3500,-1460,0.026568170036288,-0.021513737687921,-0.026560082516761,-1460,-0.715686274509802
77.06,1.965,Mid,2018-04-12 13:30:00,75.5,2018-04-20 16:00:00,8,1.1634197378666,-1.81493479107189,-1.56,ClosedCalled,10,C,77.56,1.965,10,1955,2018-04-12 15:30:00,1.15591961062403,-2.38119439788551,-2.06,78.99,,,,2018-04-20 16:00:00,,,-3.48999999999999,10,-3500,-1545,0.025499610692967,-0.020243965740981,-0.026560082516761,-1544.99999999999,-0.790281329923271
73.95,0.8,Mid,2018-03-19 15:30:00,76,2018-04-20 16:00:00,32,0.123394185260311,0.252958079783637,2.05,ClosedCalled,10,C,74.17,0.8,10,790,2018-03-19 16:00:00,0.123028178508831,0.225141566671161,1.83,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2209.99999999999,0.010818120351589,0.027721433400947,0.024673048402319,-2209.99999999999,-2.79746835443037
74.87,1.035,Mid,2018-03-21 11:30:00,76,2018-04-20 16:00:00,30,0.168191531988781,0.190056431147321,1.13,ClosedCalled,10,C,75.08,1.035,10,1025,2018-03-21 13:30:00,0.167721097496004,0.154303409696324,0.920000000000002,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-1974.99999999999,0.013823961533325,0.015092827567784,0.012253596164092,-1975,-1.92682926829268
75.08,1.095,Mid,2018-03-21 13:30:00,76,2018-04-20 16:00:00,30,0.177444059669686,0.163248534896111,0.920000000000002,ClosedCalled,10,C,75.2,1.095,10,1085,2018-03-21 15:30:00,0.177160904255319,0.141728723404255,0.799999999999997,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-1914.99999999999,0.014584443260522,0.012253596164092,0.01063829787234,-1915,-1.76497695852534
73.22,0.53,Mid,2018-03-26 13:30:00,76,2018-04-20 16:00:00,25,0.105681507784758,0.293794591641628,2.78,ClosedCalled,10,C,73.97,0.53,10,520,2018-03-26 15:30:00,0.10460997701771,0.212358253345951,2.03,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2479.99999999999,0.007238459437312,0.037967768369298,0.02744355819927,-2479.99999999999,-4.76923076923076
73.97,0.655,Mid,2018-03-26 15:30:00,76,2018-04-20 16:00:00,25,0.129282141408679,0.262442747059619,2.03,ClosedCalled,10,C,74.02,0.655,10,645,2018-03-26 16:00:00,0.129194812212915,0.255805728181573,1.98,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2354.99999999999,0.008854941192375,0.02744355819927,0.026749527154823,-2354.99999999999,-3.65116279069767
74.26,0.74,Mid,2018-03-27 11:30:00,76,2018-04-20 16:00:00,24,0.151550857348056,0.263698491785617,1.74,ClosedCalled,10,C,74.71,0.74,10,730,2018-03-27 13:30:00,0.150638022576183,0.194323049123278,1.29000000000001,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2270,0.00996498788042,0.023431187718826,0.017266764823986,-2270,-3.10958904109588
73.63,0.585,Mid,2018-03-27 15:30:00,76,2018-04-20 16:00:00,24,0.120832201548282,0.286372317669429,2.37,ClosedCalled,10,C,73.67,0.585,10,575,2018-03-27 16:00:00,0.120766594271752,0.281386164653183,2.33,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2424.99999999999,0.007945131060709,0.032187966861334,0.031627528166146,-2424.99999999999,-4.21739130434782
74.37,0.7,Mid,2018-03-29 11:30:00,76,2018-04-20 16:00:00,22,0.156160230787096,0.254541176182966,1.63,ClosedCalled,10,C,74.79,0.7,10,690,2018-03-29 15:30:00,0.15528327802696,0.187892766412621,1.20999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2310,0.009412397472099,0.021917439827888,0.016178633507153,-2310,-3.34782608695651
74.36,0.705,Mid,2018-03-29 13:30:00,76,2018-04-20 16:00:00,22,0.157296811580028,0.257966770991247,1.64,ClosedCalled,10,C,74.79,0.705,10,695,2018-03-29 15:30:00,0.156392444298581,0.189234857601283,1.20999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2304.99999999999,0.009480903711673,0.022054868208714,0.016178633507153,-2304.99999999999,-3.31654676258992
73.7,0.49,Mid,2018-04-03 11:30:00,76,2018-04-20 16:00:00,17,0.142748822731263,0.328322292281906,2.3,ClosedCalled,10,C,74,0.49,10,480,2018-04-03 13:30:00,0.142170111287758,0.284340222575517,2,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2520,0.006648575305292,0.031207598371778,0.027027027027027,-2520,-5.24999999999999
74,0.54,Mid,2018-04-03 13:30:00,76,2018-04-20 16:00:00,17,0.156677265500795,0.31335453100159,2,ClosedCalled,10,C,74.81,0.54,10,530,2018-04-03 15:30:00,0.154980853456207,0.184427215612886,1.19,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2469.99999999999,0.007297297297297,0.027027027027027,0.015906964309584,-2469.99999999999,-4.66037735849056
74.81,0.78,Mid,2018-04-03 15:30:00,76,2018-04-20 16:00:00,17,0.223861232770076,0.26639486699639,1.19,ClosedCalled,10,C,75.01,0.78,10,770,2018-04-03 16:00:00,0.223264349067183,0.22103170557651,0.989999999999995,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2229.99999999999,0.010426413581072,0.015906964309584,0.013198240234635,-2229.99999999999,-2.89610389610389
74,0.55,Mid,2018-04-04 11:30:00,76,2018-04-20 16:00:00,16,0.169552364864865,0.33910472972973,2,ClosedCalled,10,C,74.78,0.55,10,540,2018-04-04 15:30:00,0.167783832575555,0.204696275742177,1.22,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2459.99999999999,0.007432432432432,0.027027027027027,0.016314522599626,-2459.99999999999,-4.55555555555555
74.07,0.535,Mid,2018-04-04 13:30:00,76,2018-04-20 16:00:00,16,0.164772343728905,0.318010623396788,1.93000000000001,ClosedCalled,10,C,74.78,0.535,10,525,2018-04-04 15:30:00,0.163207909868949,0.199113650040118,1.22,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2475,0.007222897259349,0.026056433103821,0.016314522599626,-2475,-4.7142857142857
74.78,0.71,Mid,2018-04-04 15:30:00,76,2018-04-20 16:00:00,16,0.216593674779353,0.26424428323081,1.22,ClosedCalled,10,C,74.88,0.71,10,700,2018-04-04 16:00:00,0.216304420405983,0.242260950854702,1.12,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2299.99999999999,0.009494517250602,0.016314522599626,0.014957264957265,-2299.99999999999,-3.28571428571428
76.03,1.225,Mid,2018-04-05 11:30:00,76,2018-04-20 16:00:00,15,0.392060151694507,-0.011761804550836,-0.030000000000001,ClosedCalled,10,C,76.15,1.225,10,1215,2018-04-05 15:30:00,0.391442328737142,-0.058716349310574,-0.150000000000006,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-1784.99999999999,0.016112061028541,-0.000394581086413,-0.001969796454366,-1785,-1.46913580246913
75.86,1.15,Mid,2018-04-05 13:30:00,76,2018-04-20 16:00:00,15,0.368881272519553,0.051643378152738,0.140000000000001,ClosedCalled,10,C,76.15,1.15,10,1140,2018-04-05 15:30:00,0.367476471875684,-0.055121470781355,-0.150000000000006,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-1860,0.015159504350119,0.001845504877406,-0.001969796454366,-1860,-1.63157894736842
75.48,0.995,Mid,2018-04-06 11:30:00,76,2018-04-20 16:00:00,14,0.343681391475509,0.178714323567263,0.519999999999996,ClosedCalled,10,C,75.64,0.995,10,985,2018-04-06 13:30:00,0.342954408098512,0.123463586915464,0.359999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2014.99999999999,0.013182299947006,0.00688924218336,0.004759386567953,-2014.99999999999,-2.04568527918781
74.48,0.615,Mid,2018-04-06 15:30:00,76,2018-04-20 16:00:00,14,0.215278310572349,0.32722303206997,1.52,ClosedCalled,10,C,74.87,0.615,10,605,2018-04-06 16:00:00,0.214156919613044,0.241997319162738,1.13,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2395,0.008257250268528,0.020408163265306,0.015092827567784,-2395,-3.95867768595041
75.41,0.825,Mid,2018-04-09 11:30:00,76,2018-04-20 16:00:00,11,0.363015515183663,0.214179153958362,0.590000000000003,ClosedCalled,10,C,75.64,0.825,10,815,2018-04-09 13:30:00,0.361911686938128,0.130288207297726,0.359999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-2185,0.010940193608275,0.007823896035009,0.004759386567953,-2185,-2.68098159509202
77.37,2.01,Mid,2018-04-10 11:30:00,76,2018-04-20 16:00:00,10,0.94823575029081,-1.29908297789841,-1.37,ClosedCalled,10,C,77.5,2.01,10,2000,2018-04-10 15:30:00,0.946645161290322,-1.41996774193548,-1.5,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-999.999999999995,0.025979061651803,-0.017707121623368,-0.019354838709678,-999.999999999995,-0.499999999999998
77.39,2.01,Mid,2018-04-10 13:30:00,76,2018-04-20 16:00:00,10,0.947990696472412,-1.31770706809665,-1.39,ClosedCalled,10,C,77.5,2.01,10,2000,2018-04-10 15:30:00,0.946645161290322,-1.41996774193548,-1.5,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-999.999999999995,0.025972347848559,-0.017960976870397,-0.019354838709678,-999.999999999995,-0.499999999999998
77.34,1.94,Mid,2018-04-11 11:30:00,76,2018-04-20 16:00:00,9,1.01729735942304,-1.36317846162687,-1.34,ClosedCalled,10,C,77.65,1.94,10,1930,2018-04-11 13:30:00,1.01323603062174,-1.67183945052587,-1.65000000000001,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-1070,0.025084044478924,-0.017326092578226,-0.021249195106246,-1070,-0.554404145077718
77.16,1.66,Mid,2018-04-12 11:30:00,76,2018-04-20 16:00:00,8,0.981564282011405,-1.13861456713323,-1.16,ClosedCalled,10,C,77.56,1.66,10,1650,2018-04-12 15:30:00,0.97650206291903,-1.52334321815369,-1.56,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-1350,0.021513737687921,-0.015033696215656,-0.020113460546674,-1350,-0.818181818181815
77.06,1.595,Mid,2018-04-12 13:30:00,76,2018-04-20 16:00:00,8,0.944353425901895,-1.00101463145601,-1.06,ClosedCalled,10,C,77.56,1.595,10,1585,2018-04-12 15:30:00,0.938265536358948,-1.46369423671996,-1.56,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-1414.99999999999,0.020698157280042,-0.013755515182974,-0.020113460546674,-1415,-0.892744479495265
77.76,2.03,Mid,2018-04-13 15:30:00,76,2018-04-20 16:00:00,7,1.36123971193416,-2.39578189300412,-1.76000000000001,ClosedCalled,10,C,77.83,2.03,10,2020,2018-04-13 16:00:00,1.3600154182192,-2.48882821534113,-1.83,78.99,,,,2018-04-20 16:00:00,,,-2.98999999999999,10,-3000,-979.999999999995,0.026105967078189,-0.022633744855967,-0.023512784273416,-979.999999999995,-0.485148514851483
73.95,0.65,Mid,2018-03-19 15:30:00,76.5,2018-04-20 16:00:00,32,0.100257775524003,0.255657327586207,2.55,ClosedCalled,10,C,74.17,0.65,10,640,2018-03-19 16:00:00,0.099960395038425,0.232907720439531,2.33,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1860,0.008789722785666,0.03448275862069,0.031414318457597,-1860,-2.90624999999999
74.87,0.84,Mid,2018-03-21 11:30:00,76.5,2018-04-20 16:00:00,30,0.13650327233872,0.222500333912114,1.63,ClosedCalled,10,C,75.08,0.84,10,830,2018-03-21 13:30:00,0.13612147043154,0.193292488012787,1.42,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1670,0.011219447041539,0.021771069854414,0.01891315929675,-1670,-2.01204819277108
75.08,0.89,Mid,2018-03-21 13:30:00,76.5,2018-04-20 16:00:00,30,0.144223938909608,0.204797993251643,1.42,ClosedCalled,10,C,75.2,0.89,10,880,2018-03-21 15:30:00,0.143993794326241,0.187191932624113,1.3,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1620,0.011854022376132,0.01891315929675,0.017287234042553,-1620,-1.84090909090909
73.97,0.515,Mid,2018-03-26 15:30:00,76.5,2018-04-20 16:00:00,25,0.101649317290794,0.257172772745708,2.53,ClosedCalled,10,C,74.02,0.515,10,505,2018-03-26 16:00:00,0.10158065387733,0.25192002161578,2.48,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1995,0.006962282006219,0.034203055292686,0.033504458254526,-1995,-3.95049504950494
74.26,0.58,Mid,2018-03-27 11:30:00,76.5,2018-04-20 16:00:00,24,0.118783104407936,0.266074153873776,2.23999999999999,ClosedCalled,10,C,74.71,0.58,10,570,2018-03-27 13:30:00,0.118067639316468,0.211341074376479,1.79000000000001,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1930,0.007810395906275,0.030164287638029,0.023959309329407,-1930,-3.38596491228069
73.63,0.46,Mid,2018-03-27 15:30:00,76.5,2018-04-20 16:00:00,24,0.095013355063606,0.27268832903255,2.87,ClosedCalled,10,C,73.67,0.46,10,450,2018-03-27 16:00:00,0.094961766435908,0.268741799013619,2.83,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-2049.99999999999,0.006247453483634,0.038978677169632,0.038414551377766,-2049.99999999999,-4.55555555555554
74.37,0.545,Mid,2018-03-29 11:30:00,76.5,2018-04-20 16:00:00,22,0.121581893969954,0.258969434156001,2.13,ClosedCalled,10,C,74.79,0.545,10,535,2018-03-29 15:30:00,0.120899123606705,0.206737501367464,1.70999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1965,0.007328223746134,0.028640580879387,0.022864019253911,-1965,-3.67289719626167
74.36,0.545,Mid,2018-03-29 13:30:00,76.5,2018-04-20 16:00:00,22,0.12159824441293,0.26022024304367,2.14,ClosedCalled,10,C,74.79,0.545,10,535,2018-03-29 15:30:00,0.120899123606705,0.206737501367464,1.70999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1965,0.007329209252286,0.028778913394298,0.022864019253911,-1965,-3.67289719626167
73.7,0.375,Mid,2018-04-03 11:30:00,76.5,2018-04-20 16:00:00,17,0.10924654800862,0.305890334424136,2.8,ClosedCalled,10,C,74,0.375,10,365,2018-04-03 13:30:00,0.108803656597774,0.272009141494436,2.5,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-2134.99999999999,0.005088195386703,0.037991858887381,0.033783783783784,-2134.99999999999,-5.84931506849314
74,0.41,Mid,2018-04-03 13:30:00,76.5,2018-04-20 16:00:00,17,0.1189586645469,0.29739666136725,2.5,ClosedCalled,10,C,74.81,0.41,10,400,2018-04-03 15:30:00,0.117670647994527,0.198863395110751,1.69,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-2100,0.005540540540541,0.033783783783784,0.02259056275899,-2100,-5.24999999999999
74.81,0.605,Mid,2018-04-03 15:30:00,76.5,2018-04-20 16:00:00,17,0.173635956187046,0.293444765956108,1.69,ClosedCalled,10,C,75.01,0.605,10,595,2018-04-03 16:00:00,0.173172988699546,0.258027753162323,1.49,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1905,0.00808715412378,0.02259056275899,0.019864018130916,-1905,-3.2016806722689
74,0.415,Mid,2018-04-04 11:30:00,76.5,2018-04-20 16:00:00,16,0.127934966216216,0.319837415540541,2.5,ClosedCalled,10,C,74.78,0.415,10,405,2018-04-04 15:30:00,0.126600528216101,0.217752908531693,1.72,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-2094.99999999999,0.005608108108108,0.033783783783784,0.023000802353571,-2094.99999999999,-5.17283950617283
74.07,0.405,Mid,2018-04-04 13:30:00,76.5,2018-04-20 16:00:00,16,0.124734204131227,0.303104116038883,2.43000000000001,ClosedCalled,10,C,74.78,0.405,10,395,2018-04-04 15:30:00,0.123549913078363,0.212505850494785,1.72,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-2104.99999999999,0.00546780072904,0.032806804374241,0.023000802353571,-2104.99999999999,-5.32911392405062
74.78,0.54,Mid,2018-04-04 15:30:00,76.5,2018-04-20 16:00:00,16,0.164733217437818,0.283341133993046,1.72,ClosedCalled,10,C,74.88,0.54,10,530,2018-04-04 16:00:00,0.164513221153846,0.266511418269231,1.62,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1970,0.007221182134261,0.023000802353571,0.021634615384616,-1970,-3.71698113207546
76.03,0.965,Mid,2018-04-05 11:30:00,76.5,2018-04-20 16:00:00,15,0.308847384804244,0.145158270857994,0.469999999999999,ClosedCalled,10,C,76.15,0.965,10,955,2018-04-05 15:30:00,0.308360691617422,0.107926242066096,0.349999999999994,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1545,0.012692358279627,0.006181770353808,0.004596191726855,-1545,-1.61780104712041
75.86,0.91,Mid,2018-04-05 13:30:00,76.5,2018-04-20 16:00:00,15,0.291897354776342,0.186814307056859,0.640000000000001,ClosedCalled,10,C,76.15,0.91,10,900,2018-04-05 15:30:00,0.290785729919019,0.101775005471655,0.349999999999994,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1600,0.011995781703137,0.008436593725283,0.004596191726855,-1600,-1.77777777777777
75.48,0.785,Mid,2018-04-06 11:30:00,76.5,2018-04-20 16:00:00,14,0.271145620410326,0.276568532818532,1.02,ClosedCalled,10,C,75.64,0.785,10,775,2018-04-06 13:30:00,0.270572070710886,0.232691980811362,0.859999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1725,0.010400105988341,0.013513513513514,0.011369645690111,-1725,-2.2258064516129
74.48,0.465,Mid,2018-04-06 15:30:00,76.5,2018-04-20 16:00:00,14,0.162771405554703,0.3287982392205,2.02,ClosedCalled,10,C,74.87,0.465,10,455,2018-04-06 16:00:00,0.161923524585472,0.263935345074319,1.63,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-2044.99999999999,0.0062432867884,0.027121374865736,0.021771069854414,-2044.99999999999,-4.49450549450548
75.41,0.62,Mid,2018-04-09 11:30:00,76.5,2018-04-20 16:00:00,11,0.272811659895601,0.297364709286206,1.09,ClosedCalled,10,C,75.64,0.62,10,610,2018-04-09 13:30:00,0.271982116244411,0.233904619970194,0.859999999999999,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1890,0.008221721257128,0.01445431640366,0.011369645690111,-1890,-3.0983606557377
77.37,1.66,Mid,2018-04-10 11:30:00,76.5,2018-04-20 16:00:00,10,0.783120072379475,-0.681314462970147,-0.870000000000004,ClosedCalled,10,C,77.5,1.66,10,1650,2018-04-10 15:30:00,0.781806451612903,-0.781806451612903,-1,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-849.999999999995,0.021455344448753,-0.011244668476154,-0.012903225806452,-849.999999999995,-0.515151515151512
77.39,1.66,Mid,2018-04-10 13:30:00,76.5,2018-04-20 16:00:00,10,0.782917689623982,-0.696796743765345,-0.890000000000001,ClosedCalled,10,C,77.5,1.66,10,1650,2018-04-10 15:30:00,0.781806451612903,-0.781806451612903,-1,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-849.999999999995,0.021449799715726,-0.011500193823492,-0.012903225806452,-849.999999999995,-0.515151515151512
77.34,1.59,Mid,2018-04-11 11:30:00,76.5,2018-04-20 16:00:00,9,0.83376433066115,-0.700362037755369,-0.840000000000003,ClosedCalled,10,C,77.65,1.59,10,1580,2018-04-11 13:30:00,0.830435715818845,-0.955001073191677,-1.15000000000001,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-919.999999999995,0.02055857253685,-0.010861132660978,-0.01481004507405,-919.999999999995,-0.582278481012655
77.16,1.315,Mid,2018-04-12 11:30:00,76.5,2018-04-20 16:00:00,8,0.777564476412649,-0.513192554432346,-0.659999999999997,ClosedCalled,10,C,77.56,1.315,10,1305,2018-04-12 15:30:00,0.773554345023208,-0.819967605724602,-1.06,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1195,0.017042509072058,-0.00855365474339,-0.013666838576586,-1195,-0.915708812260533
77.06,1.255,Mid,2018-04-12 13:30:00,76.5,2018-04-20 16:00:00,8,0.743049247339735,-0.416107578510253,-0.560000000000002,ClosedCalled,10,C,77.56,1.255,10,1245,2018-04-12 15:30:00,0.738259089736978,-0.782554635121198,-1.06,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-1255,0.016286010900597,-0.007267064624968,-0.013666838576586,-1255,-1.00803212851405
77.76,1.63,Mid,2018-04-13 15:30:00,76.5,2018-04-20 16:00:00,7,1.09301513815403,-1.37719907407408,-1.26000000000001,ClosedCalled,10,C,77.83,1.63,10,1620,2018-04-13 16:00:00,1.09203208457995,-1.45240267249133,-1.33,78.99,,,,2018-04-20 16:00:00,,,-2.48999999999999,10,-2500,-879.999999999995,0.020961934156379,-0.016203703703704,-0.017088526275215,-879.999999999995,-0.543209876543207
74.87,0.68,Mid,2018-03-21 11:30:00,77,2018-04-20 16:00:00,30,0.110502649036107,0.235370642446907,2.13,ClosedCalled,10,C,75.08,0.68,10,670,2018-03-21 13:30:00,0.110193571301723,0.211571656899308,1.92,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1330,0.009082409509817,0.028449312141045,0.025572722429409,-1330,-1.98507462686566
75.08,0.72,Mid,2018-03-21 13:30:00,77,2018-04-20 16:00:00,30,0.116675546084177,0.22401704848162,1.92,ClosedCalled,10,C,75.2,0.72,10,710,2018-03-21 15:30:00,0.116489361702128,0.209680851063829,1.8,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1290,0.009589770911028,0.025572722429409,0.023936170212766,-1290,-1.8169014084507
74.26,0.46,Mid,2018-03-27 11:30:00,77,2018-04-20 16:00:00,24,0.094207289702846,0.258127973785797,2.73999999999999,ClosedCalled,10,C,74.71,0.46,10,450,2018-03-27 13:30:00,0.093639851871682,0.214435260786151,2.29000000000001,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1550,0.006194451925667,0.036897387557231,0.030651853834828,-1550,-3.44444444444443
74.37,0.42,Mid,2018-03-29 11:30:00,77,2018-04-20 16:00:00,22,0.093696138472258,0.246420844182038,2.63,ClosedCalled,10,C,74.79,0.42,10,410,2018-03-29 15:30:00,0.093169966816176,0.205905626663749,2.20999999999999,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1590,0.005647438483259,0.035363721930886,0.029549405000669,-1590,-3.87804878048779
74.36,0.415,Mid,2018-03-29 13:30:00,77,2018-04-20 16:00:00,22,0.092593158589662,0.244445938676708,2.64,ClosedCalled,10,C,74.79,0.415,10,405,2018-03-29 15:30:00,0.092060800544555,0.203454369203466,2.20999999999999,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1595,0.005580957504034,0.035502958579882,0.029549405000669,-1595,-3.93827160493826
74,0.305,Mid,2018-04-03 13:30:00,77,2018-04-20 16:00:00,17,0.088493640699523,0.265480922098569,3,ClosedCalled,10,C,74.81,0.305,10,295,2018-04-03 15:30:00,0.087535482044709,0.191702705677913,2.19,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1705,0.004121621621622,0.040540540540541,0.029274161208395,-1705,-5.77966101694914
74.81,0.46,Mid,2018-04-03 15:30:00,77,2018-04-20 16:00:00,17,0.13202072701825,0.289125392169967,2.19,ClosedCalled,10,C,75.01,0.46,10,450,2018-04-03 16:00:00,0.131668718680647,0.262020750174486,1.99,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1550,0.006148910573453,0.029274161208395,0.026529796027196,-1550,-3.44444444444443
74,0.315,Mid,2018-04-04 11:30:00,77,2018-04-20 16:00:00,16,0.097107263513514,0.29132179054054,3,ClosedCalled,10,C,74.78,0.315,10,305,2018-04-04 15:30:00,0.096094376838727,0.213329516581974,2.22,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1695,0.004256756756757,0.040540540540541,0.029687082107515,-1695,-5.55737704918031
74.07,0.305,Mid,2018-04-04 13:30:00,77,2018-04-20 16:00:00,16,0.093935635209937,0.275231411165115,2.93000000000001,ClosedCalled,10,C,74.78,0.305,10,295,2018-04-04 15:30:00,0.09304376170099,0.206557150976197,2.22,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1705,0.004117726474956,0.039557175644661,0.029687082107515,-1705,-5.77966101694914
74.78,0.4,Mid,2018-04-04 15:30:00,77,2018-04-20 16:00:00,16,0.122024605509495,0.270894624231078,2.22,ClosedCalled,10,C,74.88,0.4,10,390,2018-04-04 16:00:00,0.121861645299145,0.258346688034189,2.12,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1610,0.005349023803156,0.029687082107515,0.028311965811966,-1610,-4.12820512820512
76.03,0.74,Mid,2018-04-05 11:30:00,77,2018-04-20 16:00:00,15,0.236836336533824,0.229731246437809,0.969999999999999,ClosedCalled,10,C,76.15,0.74,10,730,2018-04-05 15:30:00,0.236463121033049,0.20099365287809,0.849999999999994,78.99,,,,2018-04-20 16:00:00,,,-1.99,10,-2000,-1270,0.009733000131527,0.012758121794029,0.011162179908076,-1270,-1.73972602739725
