,Date,Open,High,Low,Close,Adj Close,Volume,45 day SMA,30 day SMA,15 day SMA,10 day SMA,Yearly Min,Yearly Max,1 days old,2 days old,3 days old,4 days old,5 days old,Days to ER,RSI,MFI,MACD,45 day vel,30 day vel,15 day vel,10 day vel,5 day vel,2 day vel
145,2016-10-20,86.790001,87.5,86.599998,87.209999,75.226166,6866900,86.50266608888879,85.82766626666664,87.0306661333334,87.08399889999995,,,87.16999799999999,86.769997,86.540001,86.540001,86.559998,8,49.45215236612061,43.85975986972389,0.11861483332428288,-0.02808300210803689,0.10726804716351493,-0.007785878571428941,-0.06848490303030365,0.1969992999999974,0.04000100000000373
146,2016-10-21,86.41999799999999,86.82,85.699997,86.620003,74.717247,10736200,86.45177717777767,85.82033316666663,86.98666640000006,87.07199939999995,,,87.209999,87.16999799999999,86.769997,86.540001,86.540001,7,46.81476448606412,42.52132392476771,0.12881284078008795,-0.020447931752305675,0.1193614814238041,-0.010928660714286104,-0.11672716363636447,0.06000059999999792,-0.5899959999999993
147,2016-10-24,86.739998,87.32,86.07,86.910004,74.967392,8354900,86.43199942222212,85.80766659999996,86.97733313333339,86.91899959999995,,,86.620003,87.209999,87.16999799999999,86.769997,86.540001,4,55.28845662584007,49.61495464803416,0.13599191498718338,-0.015034205270092228,0.13652725606229132,-0.011035603571428862,-0.034363103030303356,-0.026998100000000136,0.29000100000000373
148,2016-10-25,86.66999799999999,87.650002,86.599998,86.720001,74.803505,6835900,86.40377726666657,85.85799999999996,87.00866653333338,86.81699989999996,,,86.910004,86.620003,87.209999,87.16999799999999,86.769997,3,47.53520278724029,48.75542116941535,0.13797776693753563,-0.009478210276679855,0.13829143893214665,-0.03824985357142897,0.009515654545454095,-0.1199988999999988,-0.19000300000000436
149,2016-10-26,86.25,87.449997,85.949997,87.089996,75.122658,8488100,86.38977715555545,85.9409999333333,87.01466626666671,86.81299979999996,,,86.720001,86.910004,86.620003,87.209999,87.16999799999999,2,50.41597199757792,41.749070709875944,0.14138192662030966,-0.0035006137022398198,0.13756392436040024,-0.03646423214285756,0.04527282424242408,-0.01400079999999946,0.36999500000000296
150,2016-10-27,87.279999,87.660004,86.800003,86.91999799999999,74.976021,9071100,86.36533273333323,86.00233313333328,87.00666606666671,86.84899979999996,,,87.089996,86.720001,86.910004,86.620003,87.209999,1,51.53070458901838,48.57858412230479,0.14283485673520413,0.002976318445322749,0.1379421241379308,-0.038107089285714775,0.03424230303030217,0.07799819999999898,-0.16999800000000675
151,2016-10-28,85.279999,86.360001,84.139999,84.779999,73.130081,19072200,86.30577717777767,86.02733313333329,86.87599946666673,86.67299959999995,,,86.91999799999999,87.089996,86.720001,86.910004,86.620003,95,21.044142391925106,37.252293288729675,0.11321218484315941,0.0016983187088273587,0.11645379310344812,-0.10139285357142892,-0.09921220606060631,-0.4060012999999998,-2.139998999999989
152,2016-10-31,83.879997,84.400002,82.989998,83.32,71.870689,16663800,86.21799946666657,86.01033306666662,86.53466600000004,86.35099949999996,,,84.779999,86.91999799999999,87.089996,86.720001,86.910004,92,18.78509335768534,35.3971256556095,0.04531389976995337,-0.0040342296442688295,0.08383311991101206,-0.1456070535714289,-0.29096966666666685,-0.9109999000000002,-1.4599990000000105
153,2016-11-01,83.5,83.91999799999999,83.269997,83.650002,72.155365,13050600,86.12488848888879,86.04733309999996,86.26199960000005,86.03899999999996,,,83.32,84.779999,86.91999799999999,87.089996,86.720001,91,24.411862735153164,43.41001932348756,-0.03857689805061959,-0.006562559552042218,0.04467185294771956,-0.18328559642857165,-0.410363636363636,-1.0479985999999997,0.33000200000000746
154,2016-11-02,83.300003,83.879997,82.940002,83.449997,71.98284100000001,11226100,86.03444404444434,86.05233289999997,86.01666626666672,85.66699989999996,,,83.650002,83.32,84.779999,86.91999799999999,87.089996,90,25.81653129479224,43.109624513948035,-0.13075839389421873,-0.010088266666666726,0.008967741713014357,-0.22878573571428587,-0.47618211515151515,-0.8069998999999997,-0.20000500000000443
155,2016-11-03,83.68,83.879997,83.050003,83.660004,72.16399399999999,8836500,85.95711082222212,86.05633299999997,85.8233333333334,85.31200039999996,,,83.449997,83.650002,83.32,84.779999,86.91999799999999,89,28.24788590127426,43.31618833143905,-0.2201158171635342,-0.013620535046113352,-0.02379306518353733,-0.27217852857142877,-0.48278801212121203,-0.2109993000000003,0.2100070000000045
156,2016-11-04,83.629997,84.33000200000001,82.760002,83.57,72.08635699999999,13877100,85.88444424444434,86.06033309999997,85.62533326666671,85.00700009999996,,,83.660004,83.449997,83.650002,83.32,84.779999,88,27.868983878686606,50.689267361738594,-0.30375586719003367,-0.01786428722002642,-0.05780865428253629,-0.3080356428571431,-0.49060604242424266,0.05100020000000001,-0.09000400000000752
157,2016-11-07,84.489998,85.470001,84.400002,85.449997,73.70800799999999,13576200,85.84066644444435,86.1399997333333,85.55266633333336,84.86099939999995,,,83.57,83.660004,83.449997,83.650002,83.32,85,42.10527045642818,53.22689154114461,-0.3528630131491265,-0.01447036139657454,-0.08243827274749739,-0.2862856857142858,-0.3395756484848486,0.3719992999999988,1.879997000000003
158,2016-11-08,84.730003,85.83000200000001,84.489998,85.309998,74.238853,9735200,85.76822195555546,86.2089997333333,85.4553330666667,84.71999909999995,,,85.449997,83.57,83.660004,83.449997,83.650002,84,43.55946125564626,53.27383657164232,-0.36847775799427407,-0.007737823056653632,-0.10779313459399358,-0.2575715178571429,-0.19115137575757618,0.550999499999999,-0.1399990000000031
159,2016-11-09,84.050003,86.709999,83.660004,86.25,75.056877,15901300,85.72399977777768,86.18733299999998,85.39399986666669,84.63599949999994,,,85.309998,85.449997,83.57,83.660004,83.449997,83,48.965299905886866,60.06806607106264,-0.34839063344735743,0.0011488654808957744,-0.10276308387096794,-0.1887144178571429,0.05030301212121207,0.6919989999999999,0.9400020000000069
160,2016-11-10,85.910004,87.989998,85.660004,87.050003,75.753059,14106100,85.67955533333324,86.20699979999996,85.3833334666667,84.64899999999994,,,86.25,85.309998,85.449997,83.57,83.660004,82,56.18923914230732,67.36065770903768,-0.2950780391530049,0.015071150724637565,-0.09531701579532832,-0.09542864999999995,0.334242496969697,0.7760009000000025,0.8000030000000038
161,2016-11-11,86.529999,86.730003,84.889999,85.66999799999999,74.552132,13812200,85.65355537777768,86.15333309999997,85.31999980000003,84.73799989999995,,,87.050003,86.25,85.309998,85.449997,83.57,81,47.77188229855294,60.37022887421152,-0.24222264474258023,0.01855993517786547,-0.09138154905450521,-0.05292862142857153,0.39866656363636377,0.21800070000000035,-1.3800050000000113
162,2016-11-14,85.300003,85.650002,84.33000200000001,85.279999,74.212746,12607500,85.60888866666656,86.09433296666663,85.21133280000004,84.93399979999995,,,85.66999799999999,87.050003,86.25,85.309998,85.449997,78,46.888818740259076,54.59030764481175,-0.19728721248549527,0.022436089196310818,-0.09083203225806466,-0.008499949999999855,0.3336968242424245,-0.06399999999999864,-0.3899989999999889
163,2016-11-15,85.769997,87.059998,85.769997,86.82,75.55289499999999,12883500,85.64466646666656,86.11333296666663,85.21799940000004,85.25099959999994,,,85.279999,85.66999799999999,87.050003,86.25,85.309998,77,52.04580108097638,60.38887764837874,-0.13784049663090636,0.024737800263504462,-0.08507674371523934,0.07482153571428571,0.35096970909090924,-0.06300040000000139,1.5400009999999895
164,2016-11-16,86.739998,86.779999,85.58000200000001,85.75,74.621758,8201200,85.67022206666655,86.07166629999998,85.12866633333337,85.48099989999994,,,86.82,85.279999,85.66999799999999,87.050003,86.25,76,48.43241230260512,55.64549239566999,-0.08695626505828111,0.02187745283267442,-0.08130588231368202,0.14160716785714295,0.25812107272727297,-0.1450004000000007,-1.0699999999999932
165,2016-11-17,86.440002,86.879997,85.019997,85.230003,74.16925,8200500,85.67355542222211,86.01133303333332,85.01600000000003,85.63799979999995,,,85.75,86.82,85.279999,85.66999799999999,87.050003,75,55.245048273347464,59.12372976946406,-0.05112757818913652,0.018812909881422788,-0.08005779777530603,0.1953214892857142,0.12303060606060641,-0.040998899999999595,-0.5199970000000036
166,2016-11-18,85.209999,85.650002,84.83000200000001,85.279999,74.212746,8457800,85.7013331999999,85.96266639999997,85.04933333333337,85.80899969999993,,,85.230003,85.75,86.82,85.279999,85.66999799999999,74,63.47512944037003,61.948228751701656,-0.025803130666450458,0.012691692621870775,-0.07975080622914359,0.1951785785714288,-0.03436336363636322,-0.1589996999999997,0.04999600000000726
167,2016-11-21,86.440002,86.690002,86.139999,86.489998,75.265709,8861500,85.7604442222221,85.89766626666665,85.26066653333336,85.91299979999994,,,85.279999,85.230003,85.75,86.82,85.279999,71,66.44191486630879,61.05048787947846,0.008468133989839099,0.009306976943346427,-0.059263593770856535,0.1817856714285716,-0.021151515151514776,-0.11300049999999828,1.2099989999999963
168,2016-11-22,86.690002,87.239998,85.970001,86.68,75.43106800000001,9390200,85.8524441999999,85.86233299999998,85.46266640000003,86.04999999999995,,,86.489998,85.279999,85.230003,85.75,86.82,70,68.24185198896639,67.60141858107804,0.04916943965047459,0.0022134371541501505,-0.0415105432703003,0.17125002142857187,-0.019515260606060153,0.31199950000000176,0.1900020000000069
169,2016-11-23,86.540001,87.08000200000001,86.309998,86.91999799999999,75.63990799999999,5996300,85.93288853333323,85.85533303333331,85.69399980000004,86.11699979999995,,,86.68,86.489998,85.279999,85.230003,85.75,69,68.33461263849419,67.07663579583968,0.09498719387259014,-0.0024268743083004484,-0.0259443877641824,0.15017847142857166,0.04127250909090914,0.47799909999999957,0.23999799999998572
170,2016-11-25,86.709999,87.139999,86.540001,87.120003,75.81395,5042300,86.01244413333323,85.87399986666664,85.92466640000004,86.12399979999995,,,86.91999799999999,86.68,86.489998,85.279999,85.230003,67,69.46420289511514,65.2013559020014,0.14417023997715966,-0.006237137154150243,-0.012925468298109031,0.12771438571428598,0.1581819878787881,0.41100079999999795,0.20000500000000443
171,2016-11-28,86.949997,87.129997,86.370003,86.470001,75.24831400000001,7449600,86.07955533333323,85.87166653333331,86.11799980000004,86.20400009999996,,,87.120003,86.91999799999999,86.68,86.489998,85.279999,64,59.03989133626962,58.40924060200709,0.18353134412683886,-0.012675876679841958,-0.004487188431590655,0.07407156785714293,0.14678799393939365,0.0400008999999983,-0.6500020000000006
172,2016-11-29,85.41999799999999,86.08000200000001,85.08000200000001,85.900002,74.752296,9181100,86.14266653333321,85.8503332333333,86.14800013333338,86.26600039999997,,,86.470001,87.120003,86.91999799999999,86.68,86.489998,63,53.025710967796364,51.73755160716124,0.2063408886704433,-0.022346494861660154,0.00030482424916579486,0.04953582857142865,0.06860620606060616,-0.20099930000000088,-0.5699989999999957
173,2016-11-30,87.599998,88.190002,87.199997,87.300003,75.97060400000001,22696200,86.23288886666654,85.86800009999997,86.28066713333338,86.31400069999998,,,85.900002,86.470001,87.120003,86.91999799999999,86.68,62,55.141992341882414,54.12656122325464,0.2365476222628391,-0.027787861660079106,0.016000041156841064,0.0543929821428572,0.1619396545454546,-0.045999099999997385,1.4000010000000032
174,2016-12-01,87.980003,88.5,87.239998,87.239998,75.91838100000001,13005600,86.24044433333322,85.87033343333331,86.34666700000005,86.46300049999998,,,87.300003,85.900002,86.470001,87.120003,86.91999799999999,61,51.00304672058908,53.815619917067465,0.2684349564102879,-0.02284714980237159,0.03383093637374871,0.07750005000000008,0.17484855151515158,0.10699920000000135,-0.06000500000000386
175,2016-12-02,87.190002,87.989998,86.599998,87.040001,75.74434699999999,9706600,86.25333326666654,85.8646668333333,86.34600020000006,86.64400029999997,,,87.239998,87.300003,85.900002,86.470001,87.120003,60,58.26309009621289,55.29925598503363,0.29631564328899107,-0.01986427707509886,0.05061625161290334,0.1149287142857146,0.1241214727272728,0.24799960000000143,-0.1999969999999962
176,2016-12-05,87.389999,87.82,86.91999799999999,87.480003,76.127251,11741100,86.25777779999989,85.89333349999997,86.46666720000005,86.86400069999998,,,87.040001,87.239998,87.300003,85.900002,86.470001,57,63.18962546521813,63.91013020689576,0.32565713600153234,-0.013197604347826129,0.06624699021134604,0.12396443571428575,0.07878820000000006,0.28999999999999915,0.4400019999999927
177,2016-12-06,87.269997,87.870003,86.699997,87.559998,76.196854,11293600,86.26911102222212,85.91499996666666,86.61866713333337,86.97100069999996,,,87.480003,87.040001,87.239998,87.300003,85.900002,56,55.37791350728935,55.36430236067611,0.3547443407047645,-0.007022370619235881,0.08401118509454958,0.11739290000000001,0.09181817575757546,0.07599949999999751,0.07999499999999671
178,2016-12-07,87.629997,88.150002,87.199997,88.07,76.640663,11182600,86.30955546666657,85.95999993333332,86.7020004666667,87.11000069999996,,,87.559998,87.480003,87.040001,87.239998,87.300003,55,68.3545394757536,62.06897307115654,0.3884195425557141,-0.001860314756258294,0.10346614238042272,0.15942858928571396,0.13236354545454537,0.2180000999999976,0.5100020000000001
179,2016-12-08,88.050003,88.849998,87.650002,88.32,76.858223,9086700,86.33888879999989,86.00100006666665,86.87333380000003,87.25000089999995,,,88.07,87.559998,87.480003,87.040001,87.239998,54,75.53730012279654,68.01168114178067,0.4257908584362817,0.0060593168642950525,0.1264850255839822,0.17267856428571388,0.18569666060605994,0.3149994999999976,0.25
180,2016-12-09,88.639999,89.0,88.18,89.0,77.44998199999999,8021700,86.38244433333324,86.07033346666665,87.12466693333337,87.43800059999995,,,88.32,88.07,87.559998,87.480003,87.040001,53,77.84451832409012,73.77757967572195,0.47199046658911253,0.015897265085638948,0.15217132903225802,0.17889291071428529,0.2724846303030297,0.37999960000000077,0.6800000000000068
181,2016-12-12,90.139999,91.5,90.139999,90.980003,79.173035,15545400,86.47666666666657,86.27700026666666,87.50466720000003,87.88900079999995,,,89.0,88.32,88.07,87.559998,87.480003,50,80.13448096511118,75.0719467430837,0.5477161600314392,0.03030701805006582,0.17494775795328144,0.22257151428571392,0.40115145454545376,0.7770010000000014,1.9800029999999964
182,2016-12-13,91.889999,93.220001,91.16999799999999,92.58000200000001,80.565384,18829300,86.56866666666657,86.585667,87.91066746666668,88.55700079999995,,,90.980003,89.0,88.32,88.07,87.559998,49,83.29587615682082,76.71559277135783,0.6589443249162892,0.053947346113306975,0.19521917997775307,0.3204643357142856,0.5244243272727273,1.1680007000000032,1.599999000000011
183,2016-12-14,92.260002,92.269997,90.16999799999999,90.58000200000001,78.824936,16325400,86.63177786666658,86.81666700000001,88.17066760000002,88.88500069999995,,,92.58000200000001,90.980003,89.0,88.32,88.07,48,67.2317438717748,68.30240468780154,0.7573242881588057,0.06912389393939397,0.20074311768631822,0.3520357714285718,0.5509699939393947,0.8100006000000036,-2.0
184,2016-12-15,90.099998,90.980003,89.760002,90.889999,79.094711,11155100,86.71533346666658,87.06466706666667,88.43533433333333,89.25000079999995,,,90.58000200000001,92.58000200000001,90.980003,89.0,88.32,47,67.56770216029392,62.97732214339453,0.8450720146050201,0.08297631884057977,0.20380426518353736,0.3842856392857146,0.5506666909090918,0.33799970000000173,0.30999699999999564
185,2016-12-16,91.519997,91.66999799999999,90.639999,91.18,79.347076,20560400,86.81800017777769,87.3153336,88.70600080000001,89.66400069999996,,,90.889999,90.58000200000001,92.58000200000001,90.980003,89.0,46,72.7098156425471,69.53175911613215,0.9236560263119691,0.09544666772068515,0.20687436529477216,0.4153213857142861,0.5086060545454563,-0.12900089999999836,0.29000100000000373
186,2016-12-19,91.379997,91.540001,90.199997,90.41999799999999,78.685707,9674400,86.90422233333324,87.54366686666665,88.96933393333335,89.95800019999996,,,91.18,90.889999,90.58000200000001,92.58000200000001,90.980003,43,71.4015220969797,69.15619620668339,0.9797199403576786,0.105044819367589,0.2010745713014461,0.39428560714285726,0.4042424242424253,-0.3720010000000031,-0.7600020000000143
187,2016-12-20,90.510002,90.849998,90.290001,90.43,78.694412,7221000,86.99066675555547,87.70966696666665,89.27133380000002,90.24500039999995,,,90.41999799999999,91.18,90.889999,90.58000200000001,92.58000200000001,42,67.06656026674818,62.305493978955106,1.0166356337304532,0.11416076376811604,0.205256972858732,0.34310706071428604,0.2701210545454556,-0.07700050000000119,0.010002000000014277
188,2016-12-21,90.68,90.900002,90.18,90.279999,78.563866,7308000,87.0686667999999,87.87533366666663,89.47000020000002,90.46600029999995,,,90.43,90.41999799999999,91.18,90.889999,90.58000200000001,41,66.41470219633733,56.71947590360086,1.0352145082625195,0.12302636389986835,0.20529031902113473,0.31199995357142907,0.12703004242424312,-0.1969999999999999,-0.15000100000000316
189,2016-12-22,90.019997,90.900002,90.019997,90.870003,79.077309,8003100,87.15088913333324,88.02933376666664,89.71200053333335,90.72100059999995,,,90.279999,90.43,90.41999799999999,91.18,90.889999,40,69.84452149210594,62.03122995915403,1.047158504609524,0.13435179393939403,0.2134015686318132,0.2832856750000004,0.005999866666666542,-0.07599930000000087,0.5900039999999933
190,2016-12-23,90.889999,90.959999,90.519997,90.709999,78.93807199999999,4266500,87.22866691111102,88.15133363333331,89.95666706666667,90.89200049999997,,,90.870003,90.279999,90.43,90.41999799999999,91.18,39,67.23579691541133,60.335224409091246,1.0497096327594169,0.14484717523056662,0.22394217775305902,0.2318927928571433,-0.10933359393939453,0.10200049999999977,-0.1600040000000007
191,2016-12-27,90.83000200000001,91.110001,90.58000200000001,90.75,78.97288499999999,4960600,87.32044462222213,88.32066703333332,90.17466686666668,90.86900019999996,,,90.709999,90.870003,90.279999,90.43,90.41999799999999,35,67.09540595654923,65.95562723068139,1.0444026792354382,0.15320950171278003,0.2235951076751947,0.18096428571428608,-0.11121224242424346,0.1069999999999979,0.04000100000000373
192,2016-12-28,90.68,91.110001,90.260002,90.300003,78.581284,6745900,87.39577793333325,88.48800049999998,90.35733386666669,90.64100029999996,,,90.75,90.709999,90.870003,90.279999,90.43,34,62.028111237565525,60.45443785789983,1.0258204614185835,0.16060214334650869,0.21539489276974427,0.10939286428571456,-0.028181666666667257,-0.007999499999999672,-0.4499969999999962
193,2016-12-29,90.099998,90.599998,90.029999,90.349998,78.624802,6684700,87.47644453333325,88.60566709999998,90.50933373333335,90.61799989999996,,,90.300003,90.75,90.709999,90.870003,90.279999,33,61.190822580214004,55.28711891698839,0.9982479276309681,0.1671172911725956,0.21590432814238047,0.043857071428571454,-0.04812107272727306,-0.14500059999999879,0.04999499999999557
194,2016-12-30,90.029999,90.699997,90.010002,90.260002,78.546463,9117800,87.54688911111101,88.75600049999998,90.63866720000003,90.55500019999997,,,90.349998,90.300003,90.75,90.709999,90.870003,32,57.42917498750947,55.66302678741967,0.9629607738035202,0.17401451752305672,0.2068832006674083,-0.024928614285714492,-0.04951495757575782,-0.1299995999999993,-0.0899959999999993
195,2017-01-03,90.940002,91.339996,90.150002,90.889999,79.094711,10360600,87.63511135555547,88.94466703333332,90.76466713333336,90.52600009999996,,,90.260002,90.349998,90.300003,90.75,90.709999,28,49.36883900027661,54.03365173481406,0.9312402507527683,0.181805021080369,0.19633370878754178,-0.06546438214285735,0.010424357575757881,0.02399970000000025,0.629997000000003
196,2017-01-04,91.120003,91.150002,89.75,89.889999,78.22448,9434200,87.74866691111103,89.09833369999998,90.69200020000002,90.47300019999997,,,90.889999,90.260002,90.349998,90.300003,90.75,27,29.40301669752688,43.501854227977155,0.8874115527572967,0.17968907167325437,0.17715905205784213,-0.08117863214285745,-0.031333418181818236,-0.028000699999999767,-1.0
197,2017-01-05,90.190002,90.300003,88.440002,88.550003,77.05838,14443200,87.86488919999991,89.16700053333331,90.42333360000003,90.28500049999995,,,89.889999,90.889999,90.260002,90.349998,90.300003,26,32.708929994186065,44.23755428931563,0.8176642231751379,0.16859158221343884,0.1556329125695218,-0.08078565357142868,-0.13909085454545408,-0.39699929999999883,-1.3399959999999993
198,2017-01-06,88.790001,88.980003,87.82,88.5,77.01488499999999,16518100,87.97266693333324,89.22766719999998,90.28466680000004,90.10700059999996,,,88.550003,89.889999,90.889999,90.260002,90.349998,25,28.699080911345916,42.60381892645791,0.7327703082274541,0.1576600976284586,0.13417795550611808,-0.12439275357142857,-0.23678795151515097,-0.586,-0.050003000000003794
199,2017-01-09,88.220001,88.220001,86.550003,87.040001,75.74434699999999,13762300,88.0524447999999,89.23166729999998,90.02800026666672,89.72400039999995,,,88.5,88.550003,89.889999,90.889999,90.260002,22,19.46934527285005,28.840842609139273,0.6208922628183441,0.14125165770751,0.10414902002224709,-0.18821419285714272,-0.35321201212121167,-0.9089995000000002,-1.4599989999999963
200,2017-01-10,87.16999799999999,87.309998,85.910004,85.93,74.778397,13283100,88.10288915555546,89.19200053333331,89.67800026666671,89.24600049999995,,,87.040001,88.5,88.550003,89.889999,90.889999,21,18.513629204914267,28.18139552052365,0.48113961206381906,0.12178921712779985,0.06828473859844286,-0.257749921428571,-0.4944242484848481,-0.9429999999999993,-1.110000999999997
201,2017-01-11,85.900002,86.949997,85.860001,86.809998,75.544189,11183700,88.17488911111101,89.20333376666665,89.43733360000004,88.85200029999996,,,85.93,87.040001,88.5,88.550003,89.889999,20,27.375104695576,35.43631020228149,0.34236291318462275,0.10430567878787889,0.03414456974416026,-0.3082500428571429,-0.527030478787879,-0.6050010000000015,0.8799979999999863
202,2017-01-12,87.269997,87.379997,86.07,86.339996,75.13518499999999,10407000,88.19466686666657,89.21800023333331,89.1646666666667,88.45599959999996,,,86.809998,85.93,87.040001,88.5,88.550003,19,26.322274367019418,42.04035988293777,0.20416709163135932,0.09072989920948624,-0.0071101755283647745,-0.35732158571428563,-0.5675153818181821,-0.4550011000000012,-0.4700019999999938
203,2017-01-13,86.269997,86.68,86.16999799999999,86.349998,75.14389,8415600,88.21777797777767,89.1863334,88.90266660000002,88.05599959999995,,,86.339996,86.809998,85.93,87.040001,88.5,18,20.801146628845714,36.168231119302554,0.07325335114641757,0.07664161212121218,-0.038840982869855295,-0.39582166428571414,-0.5561216363636368,-0.09700100000000163,0.010002000000000066
204,2017-01-17,86.58000200000001,87.389999,86.25,87.360001,76.02282,13237300,88.24244466666657,89.1903335,88.66866646666669,87.76599949999995,,,86.349998,86.339996,86.809998,85.93,87.040001,14,30.500675293876,39.88527285585651,-0.032377551791411774,0.0681923384716733,-0.06404677530589538,-0.3781786928571429,-0.44715170303030377,0.24000019999999866,1.0100029999999975
205,2017-01-18,87.059998,87.410004,86.050003,86.279999,75.082962,11831700,88.22533346666657,89.1650001,88.37333313333336,87.30499949999995,,,87.360001,86.349998,86.339996,86.809998,85.93,13,26.791291347371654,34.92555231095024,-0.13154540596612688,0.05889063056653498,-0.09765300622914337,-0.379571592857143,-0.3199396424242429,-0.00399929999999813,-1.0800019999999932
206,2017-01-19,85.970001,86.099998,84.589996,84.730003,73.734146,16382900,88.2044446888888,89.07333343333333,87.97200000000002,86.78899989999995,,,86.279999,87.360001,86.349998,86.339996,86.809998,12,24.044843151139503,33.034618759860365,-0.24268355652410878,0.041015797101449314,-0.13788656040044486,-0.40275007857142886,-0.28806069696969755,-0.3289985000000002,-1.5499960000000073
207,2017-01-20,85.440002,85.959999,85.050003,85.889999,74.743584,18739700,88.21800024444435,89.01766679999999,87.67799973333335,86.52299949999994,,,84.730003,86.279999,87.360001,86.349998,86.339996,11,31.165433616177296,41.26179859867754,-0.33884029280526334,0.025445302239789247,-0.16886099799777526,-0.3882857321428573,-0.21969690303030323,-0.3549995999999993,1.1599960000000067
208,2017-01-23,85.68,85.879997,84.75,84.970001,73.942978,11433900,88.17688915555547,88.91433349999998,87.31933326666669,86.16999959999995,,,85.889999,84.730003,86.279999,87.360001,86.349998,8,29.12386330459779,35.59663066652307,-0.43256718942054806,0.011794447299077759,-0.2015106040044494,-0.37964289285714314,-0.1726058787878792,-0.5170000000000002,-0.9199980000000068
209,2017-01-24,84.980003,85.470001,84.83000200000001,85.089996,74.047394,11858100,88.16222239999992,88.8066667,86.97466620000002,85.97499909999996,,,84.970001,85.889999,84.730003,86.279999,87.360001,7,26.151130626233808,29.450819815468307,-0.5172059863898275,-0.004507278656126461,-0.23028260088987776,-0.3513572178571432,-0.1735150727272729,-0.21400080000000088,0.11999500000000296
210,2017-01-25,85.339996,85.879997,85.25,85.339996,74.264961,9578500,88.1646666888888,88.68466656666666,86.60466600000001,85.91599869999996,,,85.089996,84.970001,85.889999,84.730003,86.279999,6,30.061268690425223,34.738110399384354,-0.5870616614916758,-0.021573158366271394,-0.2513148852057843,-0.2803573214285717,-0.21115154545454518,0.041998300000000204,0.25
211,2017-01-26,85.690002,85.83000200000001,85.120003,85.599998,74.491226,8779400,88.17177777777769,88.50533306666667,86.31866593333334,85.79499869999997,,,85.339996,85.089996,84.970001,85.889999,84.730003,5,35.721184330843755,40.92979330761981,-0.6390416540809823,-0.03774839789196308,-0.2553860662958845,-0.21160736428571453,-0.16878799393939398,-0.02100070000000045,0.26000200000000007
212,2017-01-27,85.300003,85.75,85.040001,85.510002,74.412903,10947900,88.1500000888888,88.26966639999999,86.1159992,85.71199929999996,,,85.599998,85.339996,85.089996,84.970001,85.889999,4,35.58332210427781,42.40181799635456,-0.6768857306028611,-0.05055999235836625,-0.24660961779755292,-0.16807147500000014,-0.14800011515151512,0.15900040000000076,-0.0899959999999993
213,2017-01-30,85.41999799999999,85.449997,84.18,84.860001,73.847252,12789200,88.1095556666666,88.07899969999998,85.8733326,85.56299959999996,,,85.510002,85.599998,85.339996,85.089996,84.970001,1,38.59825819919684,42.742037035340964,-0.7113677116053131,-0.06455076732542815,-0.25267411012235824,-0.13135712142857162,-0.15193950303030315,-0.028998400000000403,-0.6500010000000032
214,2017-01-31,85.040001,85.07,83.129997,83.889999,73.003128,19128100,88.04222235555548,87.84566636666665,85.66333246666666,85.21599939999996,,,84.860001,85.510002,85.599998,85.339996,85.089996,87,39.171881166136785,41.427883073060855,-0.7537809483513432,-0.08038608656126481,-0.26031371902113465,-0.14760707857142857,-0.12339398787878794,-0.3639990999999995,-0.9700019999999938
215,2017-02-01,84.0,84.160004,82.540001,82.940002,72.17643000000001,15111800,87.94933344444436,87.57099976666665,85.46399926666666,84.88199969999997,,,83.889999,84.860001,85.510002,85.599998,85.339996,86,29.610102488363125,34.291197780814315,-0.8104134350938965,-0.0979697351778656,-0.26896776218020024,-0.20807126785714247,-0.17660599393939336,-0.6939994999999982,-0.9499969999999962
216,2017-02-02,83.209999,83.529999,82.550003,83.449997,72.620232,12200100,87.88222224444436,87.3386664,85.2399992,84.75399909999996,,,82.940002,83.889999,84.860001,85.510002,85.599998,85,34.837256407328496,28.168724743096632,-0.8640618058680624,-0.11549411567852436,-0.2759066131256953,-0.21996421785714274,-0.26484834545454533,-0.6040008999999998,0.5099949999999893
217,2017-02-03,83.699997,83.720001,82.900002,83.540001,72.69856300000001,12746300,87.82977777777771,87.10899976666666,85.05333286666668,84.51899929999995,,,83.449997,82.940002,83.889999,84.860001,85.510002,84,35.379778962252615,34.33902548287797,-0.9098083573260346,-0.13408699222661397,-0.2790945897664071,-0.23103569285714265,-0.2553330969696964,-0.30800019999999934,0.09000400000000752
218,2017-02-06,83.550003,83.650002,82.93,83.309998,72.498405,9938200,87.74111099999993,86.8766664,84.8506662,84.35299899999994,,,83.540001,83.449997,82.940002,83.889999,84.860001,81,27.066692538429947,27.56983982743776,-0.9493238584072281,-0.14879318129117258,-0.28173531835372634,-0.23757148928571425,-0.29121184242424253,-0.056000300000002314,-0.23000300000001062
219,2017-02-07,83.230003,83.620003,82.449997,82.769997,72.028488,11705200,87.64177764444437,86.6066662,84.54466593333335,84.12099909999993,,,83.309998,83.540001,83.449997,82.940002,83.889999,80,28.82986845782267,27.66623867283451,-0.9881959401450862,-0.16472073162055334,-0.2806897072302558,-0.21789293928571424,-0.3284242727272727,-0.04800090000000097,-0.5400009999999895
