,stock_price_at_STO_offer,STO_strike,STO_days_long,STO_offer_ARR,stock_price_at_open,STO_ask_fee%,STO_offer_strike_delta%,STO_open_strike_delta%,Closed_xtn_Profit$,Closed_xtn_Profit%,45 day SMA,30 day SMA,15 day SMA,10 day SMA,Yearly Min,Yearly Max,1 days old,2 days old,3 days old,4 days old,5 days old,45 day vel,30 day vel,15 day vel,10 day vel,5 day vel,2 day vel,ER - Expiry,label
6356,82.87,82.0,30,0.23417199629942498,82.93,0.01924701339447327,-0.01049837094244002,-0.011214277101169743,-3554.9999999999955,-2.24290220820189,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,15,0
6357,82.87,82.5,30,0.18352037327541101,82.93,0.015083866296609147,-0.004464824423796362,-0.005185095863981753,-3399.9999999999955,-2.741935483870964,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,15,0
6358,82.87,83.0,30,0.140209565182414,82.93,0.011524073850609388,0.0015687220948472963,0.0008440853732062363,-3194.9999999999955,-3.3809523809523765,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,15,0
6359,82.87,83.5,30,0.10277140903423,82.93,0.008446965126101122,0.007602268613490955,0.006873266610394226,-2949.9999999999955,-4.275362318840573,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,15,0
6360,82.87,84.0,30,0.07414223080326598,82.93,0.006093881983830095,0.013635815132134613,0.012902447847582215,-2644.9999999999955,-5.3434343434343345,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,15,0
6361,82.87,84.5,30,0.05065162302401401,82.93,0.004163147097864124,0.01966936165077827,0.018931629084770203,-2304.9999999999955,-6.8805970149253595,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,15,0
6362,82.87,85.0,30,0.034501830175777,82.93,0.0028357668637625194,0.02570290816942193,0.024960810321958193,-1914.9999999999955,-8.511111111111092,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,15,0
6363,82.87,84.0,9,0.036704074655082006,82.93,0.0009050319777965487,0.013635815132134613,0.012902447847582215,65.0,1.0,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,36,1
6364,82.87,84.5,9,0.014681629862033,82.91,0.0003620127911186195,0.01966936165077827,0.019177421300205083,20.0,1.0,82.68577795555545,82.36700033333328,82.87933406666674,82.77100149999987,76.099998,90.889999,82.940002,83.029999,82.900002,83.120003,82.760002,-0.019171247826086868,0.023855446051168083,-0.012892632142856846,0.03630306060606093,-0.1320001999999974,-0.5,36,1
6365,84.0,82.0,8,1.1542038690476202,84.26,0.025297619047619048,-0.023809523809523808,-0.026821742226442024,314.99999999999363,0.14893617021276295,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,0
6366,84.0,82.5,8,0.9043526785714291,84.26,0.019821428571428573,-0.017857142857142856,-0.020887728459530085,354.9999999999934,0.21450151057401418,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,0
6367,84.0,83.0,8,0.665364583333333,84.26,0.014583333333333334,-0.011904761904761904,-0.014953714692618147,414.99999999999375,0.3415637860082253,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,0
6368,84.0,83.5,8,0.44810267857142894,84.26,0.009821428571428571,-0.005952380952380952,-0.009019700925706208,514.9999999999937,0.6319018404907899,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,0
6369,84.0,82.0,15,0.621369047619047,84.26,0.025535714285714287,-0.023809523809523808,-0.026821742226442024,-2545.000000000002,-1.1920374707259962,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6370,84.0,82.5,15,0.488115079365079,84.26,0.020059523809523812,-0.017857142857142856,-0.020887728459530085,-2505.000000000002,-1.4955223880597024,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6371,84.0,83.0,15,0.385277777777778,84.26,0.015833333333333335,-0.011904761904761904,-0.014953714692618147,-2360.000000000002,-1.7878787878787892,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6372,84.0,83.5,15,0.29547619047619,84.26,0.012142857142857143,-0.005952380952380952,-0.009019700925706208,-2170.000000000002,-2.1485148514851504,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6373,84.0,84.0,15,0.210019841269841,84.26,0.008630952380952382,0.0,-0.003085687158794269,-1965.0000000000018,-2.748251748251751,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6374,84.0,84.5,15,0.13615079365079402,84.26,0.005595238095238095,0.005952380952380952,0.00284832660811767,-1720.0000000000018,-3.7391304347826133,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6375,84.0,85.0,15,0.08400793650793699,84.26,0.003452380952380952,0.011904761904761904,0.00878234037502961,-1400.0000000000018,-5.000000000000006,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6376,84.0,85.5,15,0.047797619047619,84.26,0.0019642857142857144,0.017857142857142856,0.014716354141941548,-1025.0000000000018,-6.6129032258064635,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6377,84.0,86.0,15,0.027519841269841,84.26,0.001130952380952381,0.023809523809523808,0.020650367908853485,-595.0000000000017,-7.00000000000002,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,29,0
6378,84.0,82.0,22,0.44736201298701295,84.26,0.026964285714285715,-0.023809523809523808,-0.026821742226442024,-3255.0,-1.4434589800443458,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6379,84.0,82.5,22,0.365395021645022,84.26,0.022023809523809525,-0.017857142857142856,-0.020887728459530085,-3170.0,-1.7228260869565217,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6380,84.0,83.0,22,0.31206709956709994,84.26,0.01880952380952381,-0.011904761904761904,-0.014953714692618147,-2940.0,-1.872611464968153,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6381,84.0,83.5,22,0.24293831168831198,84.26,0.014642857142857143,-0.005952380952380952,-0.009019700925706208,-2790.0,-2.2868852459016393,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6382,84.0,84.0,22,0.184672619047619,84.26,0.011130952380952382,0.0,-0.003085687158794269,-2585.0,-2.7945945945945945,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6383,84.0,84.5,22,0.133319805194805,84.26,0.008035714285714287,0.005952380952380952,0.00284832660811767,-2345.0,-3.526315789473684,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6384,84.0,85.0,22,0.09085497835497802,84.26,0.0054761904761904765,0.011904761904761904,0.00878234037502961,-2060.0,-4.5777777777777775,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6385,84.0,85.5,22,0.047402597402597,84.26,0.002857142857142857,0.017857142857142856,0.014716354141941548,-1780.0,-7.739130434782608,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6386,84.0,86.0,22,0.03851461038961,84.26,0.0023214285714285715,0.023809523809523808,0.020650367908853485,-1325.0,-7.162162162162161,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6387,84.0,86.5,22,0.015800865800866,84.26,0.0009523809523809524,0.02976190476190476,0.026584381675765427,-940.0,-13.428571428571429,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,22,0
6388,84.0,82.0,29,0.36784688013136296,84.26,0.02922619047619048,-0.023809523809523808,-0.026821742226442024,-2694.9999999999955,-1.1022494887525545,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6389,84.0,82.5,29,0.311658456486043,84.26,0.024761904761904763,-0.017857142857142856,-0.020887728459530085,-2569.9999999999955,-1.2415458937198045,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6390,84.0,83.0,29,0.259965106732348,84.26,0.020654761904761905,-0.011904761904761904,-0.014953714692618147,-2414.9999999999955,-1.3999999999999972,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6391,84.0,83.5,29,0.209020935960591,84.26,0.01660714285714286,-0.005952380952380952,-0.009019700925706208,-2254.9999999999955,-1.6281588447653397,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6392,84.0,84.0,29,0.16481937602627303,84.26,0.013095238095238096,0.0,-0.003085687158794269,-2049.9999999999955,-1.8807339449541243,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6393,84.0,84.5,29,0.125862068965517,84.26,0.01,0.005952380952380952,0.00284832660811767,-1809.9999999999955,-2.1807228915662598,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6394,84.0,85.0,29,0.09289819376026301,84.26,0.007380952380952381,0.011904761904761904,0.00878234037502961,-1529.9999999999955,-2.5081967213114678,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6395,84.0,85.5,29,0.068175287356322,84.26,0.005416666666666667,0.017857142857142856,0.014716354141941548,-1194.9999999999955,-2.685393258426956,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6396,84.0,86.0,29,0.048696633825944004,84.26,0.003869047619047619,0.023809523809523808,0.020650367908853485,-824.9999999999955,-2.6190476190476044,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6397,84.0,86.5,29,0.032963875205255004,84.26,0.002619047619047619,0.02976190476190476,0.026584381675765427,-429.99999999999545,-2.0476190476190257,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6398,84.0,87.0,29,0.023973727422002995,84.26,0.0019047619047619048,0.03571428571428571,0.032518395442677366,10.000000000004547,0.06666666666669699,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,15,0
6399,84.0,84.0,8,0.274293154761905,84.26,0.006011904761904762,0.0,-0.003085687158794269,495.0,1.0,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,1
6400,84.0,84.5,8,0.15208333333333302,84.26,0.0033333333333333335,0.005952380952380952,0.00284832660811767,270.0,1.0,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,1
6401,84.0,85.0,8,0.073325892857143,84.26,0.0016071428571428573,0.011904761904761904,0.00878234037502961,125.0,1.0,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,1
6402,84.0,86.0,8,0.013578869047619,84.07,0.00029761904761904765,0.023809523809523808,0.02295705959319623,15.0,1.0,82.68377804444434,82.34333369999995,82.91933446666673,82.83000189999987,76.099998,90.889999,82.440002,82.940002,83.029999,82.900002,83.120003,-0.017806289328063173,0.03546615328142394,-0.030535539285714057,0.0089696424242425,-0.06499950000000042,0.4300009999999901,36,1
6403,83.77,82.0,7,1.1328637937209,83.79,0.021726154948072104,-0.021129282559388757,-0.0213629311373673,9.999999999993634,0.005524861878449521,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6404,83.69,82.0,7,1.12148575525323,83.79,0.021507945991157844,-0.020193571513920393,-0.0213629311373673,-10.000000000006366,-0.005586592178774506,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6405,83.77,82.5,7,0.8807704769863058,83.79,0.016891488599737377,-0.01516055867255576,-0.015395631936985394,104.99999999999363,0.07473309608540472,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6406,83.69,82.5,7,0.84422955464896,83.79,0.016190703787788266,-0.014219142071932103,-0.015395631936985394,44.99999999999363,0.033457249070627235,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6407,83.69,83.0,7,0.5763190686717989,83.79,0.011052694467678337,-0.008244712629943814,-0.009428332736603488,114.99999999999375,0.1256830601092828,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6408,83.77,83.0,7,0.613115844403895,83.96,0.011758386057061001,-0.009191834785722766,-0.011434016198189541,174.99999999999375,0.17948717948717308,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6409,83.79,83.0,7,0.6160810188737149,83.96,0.011815252416756175,-0.009428332736603488,-0.011434016198189541,179.99999999999375,0.18367346938774873,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6410,83.69,83.5,7,0.35825239403922604,83.79,0.006870593858286533,-0.0022702831879555232,-0.0034610335362215807,264.99999999999375,0.46902654867255533,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6411,83.77,83.5,7,0.38280836985623906,83.96,0.007341530380804584,-0.00322311089888977,-0.005478799428299116,304.99999999999375,0.5041322314049483,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6412,83.79,83.5,7,0.37649395597838103,83.96,0.0072204320324621065,-0.0034610335362215807,-0.005478799428299116,294.99999999999375,0.49579831932772056,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,36,0
6413,83.69,82.5,14,0.47040096956455,83.79,0.018042776914804638,-0.014219142071932103,-0.015395631936985394,-2680.000000000002,-1.786666666666668,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6414,83.77,82.5,14,0.48084465969747103,83.96,0.018443356810313956,-0.01516055867255576,-0.017389232968079964,-2645.000000000002,-1.72312703583062,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6415,83.79,82.5,14,0.493175967128706,83.96,0.018916338465210642,-0.015395631936985394,-0.017389232968079964,-2605.000000000002,-1.6539682539682552,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6416,83.69,83.0,14,0.350464298516635,83.79,0.013442466244473653,-0.008244712629943814,-0.009428332736603488,-2565.000000000002,-2.300448430493275,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6417,83.77,83.0,14,0.36102252766929904,83.96,0.013847439417452548,-0.009191834785722766,-0.011434016198189541,-2530.000000000002,-2.2000000000000015,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6418,83.79,83.0,14,0.367159395086355,83.96,0.014082826112901299,-0.009428332736603488,-0.011434016198189541,-2510.000000000002,-2.145299145299147,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6419,83.69,83.5,14,0.24921905672294,83.79,0.009559087107181265,-0.0022702831879555232,-0.0034610335362215807,-2390.000000000002,-3.025316455696205,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6420,83.77,83.5,14,0.26298623782806696,83.96,0.010087143368747761,-0.00322311089888977,-0.005478799428299116,-2345.000000000002,-2.8083832335329366,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6421,83.79,83.5,14,0.262923465125398,83.96,0.010084735648645421,-0.0034610335362215807,-0.005478799428299116,-2345.000000000002,-2.8083832335329366,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6422,83.77,84.0,14,0.17273060591074202,83.96,0.006625283514384625,0.002745612987943225,0.00047641734159130844,-2135.000000000002,-3.917431192660553,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6423,83.69,84.0,14,0.163550005974429,83.96,0.006273150914087705,0.0037041462540327672,0.00047641734159130844,-2165.000000000002,-4.203883495145635,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
6424,83.79,84.0,14,0.17424513665115196,83.96,0.0066833751044277365,0.0025062656641603263,0.00047641734159130844,-2130.000000000002,-3.872727272727276,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,29,0
