,stock_price_at_STO_offer,STO_strike,STO_days_long,STO_offer_ARR,stock_price_at_open,STO_ask_fee%,STO_offer_strike_delta%,45 day SMA,30 day SMA,15 day SMA,10 day SMA,Yearly Min,Yearly Max,1 days old,2 days old,3 days old,4 days old,5 days old,RSI,MFI,MACD,45 day vel,30 day vel,15 day vel,10 day vel,5 day vel,2 day vel,ER - Expiry,RandomForest_d7,RandomForest_d15,RandomForest_d19,KNNeighbors_2,AdaBoost,GaussianNB,SVC linear
6004,76.74,78.0,28.0,0.1741152872407759,77.02,0.013356789158196507,0.016419077404222115,83.42955575555544,82.78366699999995,77.92599993333336,76.02799989999986,74.889999,89.07,74.889999,75.75,76.540001,76.209999,76.459999,14.769403671402316,20.866493777795952,-1.9864335630785597,-0.20925560553359684,-0.5555484106785318,-0.6367499749999999,-0.06666658787878747,-0.23499979999999995,0.9700019999999938,36.0,,,,,,,
1381,80.68,80.0,22.0,0.3207959615991346,80.67,0.019335647000495785,-0.008428358948934145,81.82466708888879,81.65700026666666,81.9693334666667,81.88300029999989,79.5,95.120003,81.110001,81.239998,81.610001,81.08000200000001,81.440002,55.34669254201431,59.673002596839325,0.06811478086875716,-0.0104255694334651,0.004451612013348076,-0.0692499999999999,-0.20175767878787865,0.03999939999999924,0.41999800000000675,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6237,74.97,74.5,35.0,0.3255016292231178,75.28,0.031212484993997598,-0.006269174336401212,82.73488873333322,81.09399999999997,76.33933260000003,76.40599899999985,74.889999,89.07,75.739998,77.5,78.839996,77.529999,75.860001,49.55427164398454,41.40041247048012,-1.8366887960212481,-0.2994967242424243,-0.5545762967741936,0.036035560714285854,0.04593909090909072,-0.7760002000000015,-0.5400010000000037,22.0,,,,,,,
4271,83.89,84.0,15.0,0.20594429212858106,83.99,0.008463464060078673,0.0013112409107164076,82.769333711111,82.42433373333328,83.08533480000006,83.30000149999988,76.099998,90.889999,83.980003,83.970001,83.849998,82.870003,82.440002,70.55888750715758,74.36227867446571,0.3077304087345908,-0.0009064183135704468,0.10218698464961079,0.1027142964285711,0.13599998181818143,0.21900030000000045,-0.08000099999999577,22.0,,,,,,,
2376,76.22,76.5,31.0,0.1714688380833072,76.4,0.014563106796116507,0.0036735764891104848,79.59355566666662,78.94266683333336,77.54933359999998,76.76600029999989,76.260002,92.58000200000001,76.720001,76.33000200000001,76.610001,76.739998,76.379997,25.33012004475715,28.194829956632063,-0.6990580166840028,-0.11092488774703557,-0.17542601223581752,-0.2628213785714283,-0.1136969272727276,-0.04299940000000078,-0.25,29.0,,,,,,,
7430,77.06,77.5,8.0,0.4292515572281339,77.56,0.009408253309109785,0.005709836491045908,75.38422195555546,74.76166646666664,74.66133333333337,75.07900029999982,72.809998,89.07,77.07,74.870003,74.870003,76.019997,74.870003,58.26979726545796,60.56710841893531,-0.5015574769380113,-0.053557296706192394,0.002787583092324745,0.22507153928571416,0.41060626060606115,0.5020003000000003,0.36000000000001364,8.0,,,,,,,
2799,80.46,78.5,30.0,0.35988897174579504,80.51,0.029579915485955757,-0.024359930400198782,78.81177755555551,78.04966630000006,78.54999900000001,79.56199879999988,76.099998,92.58000200000001,80.089996,80.07,80.089996,79.769997,79.5,88.23550207596365,78.5670329017501,0.1658102968801542,-0.05139397114624504,0.058520514126807595,0.33049994285714257,0.17830292121212066,0.09000079999999855,0.13000499999999704,8.0,,,,,,,
5691,75.06,78.0,14.0,0.19277435194701376,75.79,0.007394084732214227,0.03916866506794561,84.78533377777765,85.66900003333329,85.0913340666667,83.57700039999986,76.07,89.07,76.940002,78.349998,79.720001,84.529999,89.07,21.849638729823326,25.098104504004922,-0.2007987191870726,0.042429496969696924,-0.1326117270300334,-0.8660715357142859,-1.595697042424243,-1.9699997000000011,-0.8700020000000137,64.0,,,,,,,
5981,77.4,77.5,21.0,0.2863141380583241,77.53,0.01647286821705426,0.0012919896640826139,83.42955575555544,82.78366699999995,77.92599993333336,76.02799989999986,74.889999,89.07,74.889999,75.75,76.540001,76.209999,76.459999,14.769403671402316,20.866493777795952,-1.9864335630785597,-0.20925560553359684,-0.5555484106785318,-0.6367499749999999,-0.06666658787878747,-0.23499979999999995,0.9700019999999938,43.0,,,,,,,
5908,75.57,74.5,10.0,0.8669776366282916,75.73,0.023752811962418952,-0.01415905782718001,83.93066695555544,83.92233353333329,80.29866686666671,76.87899999999986,75.779999,89.07,76.209999,76.459999,76.300003,76.41999799999999,75.779999,21.14681787882816,22.246081403039824,-1.6818294559954754,-0.13063374281949938,-0.46910566095661865,-1.012428642857143,-0.27072727272727265,0.015000200000001485,0.33000200000000746,60.0,,,,,,,
3823,81.97,81.0,9.0,0.6481368522359129,82.25,0.015981456630474566,-0.011833597657679626,82.3913332888888,82.5889999,81.85466660000002,81.09699939999989,76.099998,92.58000200000001,81.110001,81.41999799999999,81.099998,80.870003,80.550003,39.81557208970711,46.196292621636616,-0.05239766034027528,-0.006383407773386138,-0.09220245672969969,-0.20732156428571483,0.008303115151514707,0.16099929999999887,0.5599969999999956,57.0,,,,,,,
1115,82.03,82.0,15.0,0.28032427160794826,82.25,0.011520175545532122,-0.0003657198585883352,81.74311168888879,81.82866696666663,81.3560002666667,81.31500019999987,79.5,95.120003,82.959999,82.93,82.129997,80.620003,80.910004,48.73858849983914,37.637792580636734,-0.02533438454422776,-0.005223992358366311,-0.03940376040044502,0.06867853571428546,0.32163635151515163,0.3729995999999986,-0.8899990000000031,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6184,74.97,76.5,21.0,0.2272019919078743,75.28,0.013071895424836602,0.020408163265306138,82.73488873333322,81.09399999999997,76.33933260000003,76.40599899999985,74.889999,89.07,75.739998,77.5,78.839996,77.529999,75.860001,49.55427164398454,41.40041247048012,-1.8366887960212481,-0.2994967242424243,-0.5545762967741936,0.036035560714285854,0.04593909090909072,-0.7760002000000015,-0.5400010000000037,36.0,,,,,,,
2338,76.22,75.5,10.0,0.5411309367620046,76.4,0.014825505116767251,-0.009446339543426907,79.59355566666662,78.94266683333336,77.54933359999998,76.76600029999989,76.260002,92.58000200000001,76.720001,76.33000200000001,76.610001,76.739998,76.379997,25.33012004475715,28.194829956632063,-0.6990580166840028,-0.11092488774703557,-0.17542601223581752,-0.2628213785714283,-0.1136969272727276,-0.04299940000000078,-0.25,50.0,,,,,,,
6177,74.79,75.0,21.0,0.3811306579056278,75.28,0.021928065249364886,0.002807862013638103,82.73488873333322,81.09399999999997,76.33933260000003,76.40599899999985,74.889999,89.07,75.739998,77.5,78.839996,77.529999,75.860001,49.55427164398454,41.40041247048012,-1.8366887960212481,-0.2994967242424243,-0.5545762967741936,0.036035560714285854,0.04593909090909072,-0.7760002000000015,-0.5400010000000037,36.0,,,,,,,
1169,83.07,83.0,21.0,0.2155095817067648,83.3,0.012399181413265922,-0.0008426628144937183,81.73022293333322,81.81400046666663,81.35400033333335,81.47100069999988,79.5,95.120003,82.07,82.959999,82.93,82.129997,80.620003,53.046606092551876,37.74268420945863,0.010509946510989288,-0.0004018677206851579,-0.030611781090100227,0.11796431428571416,0.33218169090909094,-0.05999900000000196,0.1900020000000069,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
811,80.71,81.0,16.0,0.21905200718622228,80.9,0.00960227976706728,0.0035931111386446075,81.83755613333322,81.77966719999996,81.45400033333337,81.13000029999989,79.5,95.120003,80.120003,79.5,80.699997,80.5,81.099998,40.17590840522944,33.77395074736884,-0.06339338086522174,-0.023467730434782598,-0.04235152969966626,-0.16371435357142905,-0.25406078181818287,0.08400039999999934,1.0899959999999993,36.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5066,88.51,87.0,9.0,0.9484803976951758,88.65,0.023387187888374197,-0.017060219184273022,84.06177795555543,85.16500043333328,87.05599980000005,87.34000019999988,76.099998,88.300003,88.25,87.150002,87.43,88.0,86.970001,69.62770212076623,59.0922008412081,1.036083104729152,0.17108037615283278,0.2194326444938821,0.14635736428571447,0.1867882303030299,0.1420006000000001,0.050003000000003794,1.0,,,,,,,
3488,83.35,81.5,29.0,0.3095587778995925,83.52,0.02459508098380324,-0.022195560887822367,81.16599979999992,82.33733333333332,83.13600006666668,83.36699979999989,76.099998,92.58000200000001,83.349998,83.540001,83.709999,83.470001,83.16999799999999,72.22205938792794,65.46174688612726,0.7181230456915432,0.14862979288537542,0.11021579399332578,0.09185713214285696,0.08709112727272736,0.044000300000000436,0.5200049999999976,64.0,,,,,,,
2617,79.6,78.0,23.0,0.3987327944068167,79.65,0.02512562814070352,-0.020100502512562745,78.91022217777774,78.0959998666667,77.39199986666668,77.80099949999986,76.099998,92.58000200000001,79.25,78.82,79.029999,78.779999,77.18,76.33584661310616,66.07281780591447,-0.30746997767783235,-0.09972200303030299,-0.0831635070077863,0.2346785428571429,0.4298789515151515,0.1660002999999989,0.25,22.0,,,,,,,
2076,80.0,79.0,30.0,0.19238541666666667,80.08,0.0158125,-0.0125,81.02688904444439,80.5730000666667,80.29333346666668,80.24299999999988,79.5,92.58000200000001,80.160004,80.209999,80.489998,80.599998,80.16999799999999,40.78659020072888,48.85726825380635,-0.22757380861491075,-0.05026351554677208,-0.03480979354838707,-0.027500082142857197,-0.02151530909090954,-0.16099920000000056,-0.20000500000000443,50.0,,,,,,,
5259,88.71,90.5,28.0,0.11755801407475402,88.97,0.009018149024912638,0.020178108443242096,84.41955586666653,85.53866706666662,87.40066686666673,87.74500049999986,76.099998,88.529999,88.529999,88.300003,88.25,87.150002,87.43,61.182948393764676,50.8041276585834,1.0656321538648776,0.17327667852437428,0.22720797463848721,0.1355001785714286,0.16454577575757542,0.27200009999999963,-0.1599960000000067,-20.0,,,,,,,
5976,76.74,77.0,21.0,0.2865116596547402,77.02,0.016484232473286422,0.0033880635913474738,83.42955575555544,82.78366699999995,77.92599993333336,76.02799989999986,74.889999,89.07,74.889999,75.75,76.540001,76.209999,76.459999,14.769403671402316,20.866493777795952,-1.9864335630785597,-0.20925560553359684,-0.5555484106785318,-0.6367499749999999,-0.06666658787878747,-0.23499979999999995,0.9700019999999938,43.0,,,,,,,
1688,80.53,80.0,17.0,0.3785947509514174,80.63,0.017633180181298894,-0.006581398236681996,81.49244486666659,81.37766700000002,80.89533333333334,80.81200019999989,79.5,95.120003,81.279999,80.970001,80.959999,80.599998,80.160004,47.05873929929569,38.13645070868001,-0.19805797235261646,-0.029202922661396687,-0.04247166184649613,-0.02964276071428574,-0.007515078787878769,0.08400060000000026,-0.41999800000000675,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7126,73.7,72.0,17.0,0.7355934232580413,74.0,0.03426051560379918,-0.023066485753052954,77.0344441999999,74.98699956666664,74.05466620000003,73.79099969999982,72.809998,89.07,74.610001,72.809998,73.699997,74.0,72.889999,42.21883320698396,46.129921287994726,-1.1267310792614496,-0.25970357457180504,-0.12227140311457188,-0.09592851428571453,-0.08163643030303108,-0.06499940000000066,-1.3900000000000006,8.0,,,,,,,
836,80.71,82.0,23.0,0.10912661003162154,80.9,0.006876471317061083,0.015983149547763677,81.83755613333322,81.77966719999996,81.45400033333337,81.13000029999989,79.5,95.120003,80.120003,79.5,80.699997,80.5,81.099998,40.17590840522944,33.77395074736884,-0.06339338086522174,-0.023467730434782598,-0.04235152969966626,-0.16371435357142905,-0.25406078181818287,0.08400039999999934,1.0899959999999993,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
808,80.71,80.5,16.0,0.29536690001239,80.9,0.012947590137529427,-0.002601908065914927,81.83755613333322,81.77966719999996,81.45400033333337,81.13000029999989,79.5,95.120003,80.120003,79.5,80.699997,80.5,81.099998,40.17590840522944,33.77395074736884,-0.06339338086522174,-0.023467730434782598,-0.04235152969966626,-0.16371435357142905,-0.25406078181818287,0.08400039999999934,1.0899959999999993,36.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
653,80.54,81.5,22.0,0.13904722667449262,80.87,0.008380928731065308,0.011919543084181694,82.01622264444434,81.83866733333328,82.01000113333339,81.7730002999999,80.489998,95.120003,81.099998,81.550003,81.75,82.290001,82.58000200000001,35.814887783265675,41.43681626551703,0.15254768748371053,-0.010673224901185708,0.02187318309232492,-0.09710733928571423,-0.13193930303030324,-0.42300040000000083,-0.5999979999999994,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,75.08,75.5,23.0,0.2388466794839128,75.2,0.015050612679808204,0.005594033031433161,79.55066666666654,75.74566626666663,74.86199960000005,74.39899989999981,73.599998,89.07,74.150002,75.120003,74.41999799999999,73.599998,74.529999,40.45805266673594,44.98336392772088,-1.4155776259241286,-0.37697105125164687,-0.10035372769744165,-0.12207136785714308,-0.01703041818181808,0.051000400000000924,-0.1600040000000007,15.0,,,,,,,
5037,88.06,88.5,24.0,0.19860984934514345,88.12,0.013059277765160117,0.004996593231887323,83.90422231111098,84.97333376666661,86.74533286666671,87.22399979999986,76.099998,88.25,87.150002,87.43,88.0,86.970001,87.519997,73.83646707261343,59.286291029851554,1.0185072782460474,0.1665032959156786,0.21468288832035598,0.19621443571428582,0.13369719999999952,0.17100000000000082,1.0999979999999994,-13.0,,,,,,,
576,82.03,81.0,30.0,0.3055386240806209,82.28,0.02511276362306473,-0.01255638181153238,82.03266722222212,81.93666739999996,82.30133366666672,82.2960014999999,80.489998,95.120003,82.290001,81.93,81.75,81.989998,82.550003,55.33765169744718,53.92800923679631,0.2269696974472059,0.004852451778656189,0.031933264961067916,-0.005142621428571,-0.018303315151514496,0.1720009000000019,0.29000100000000373,36.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1084,81.81,81.5,23.0,0.2444157459224183,82.08,0.015401540154015401,-0.0037892678156704837,81.76666717777766,81.82800039999996,81.39000040000002,81.15800019999988,79.5,95.120003,82.93,82.129997,80.620003,80.910004,81.209999,52.33985393217681,38.84609142135152,-0.06292785094478376,-0.0102345204216074,-0.042496100556173574,0.017678499999999733,0.31575758787878827,0.6409987000000001,0.02999899999998945,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2114,77.83,78.0,17.0,0.2055195713130428,77.95,0.0095721444173198,0.0021842477193884328,80.82133346666662,80.2913334666667,79.88799993333333,79.72099979999989,78.209999,92.58000200000001,78.209999,78.970001,80.209999,79.959999,80.160004,37.032794889112985,41.378317833270465,-0.26167775678720995,-0.0713306967061924,-0.06100555728587323,-0.1241070571428576,-0.2544844727272728,-0.5459992,0.020004000000000133,57.0,,,,,,,
6409,73.96,72.0,8.0,1.4188412655489453,74.18,0.031097890751757708,-0.026500811249323877,81.99533319999988,79.46499989999997,76.18533273333337,76.29299929999983,74.260002,89.07,76.18,76.269997,75.550003,75.199997,75.739998,41.47286604405832,46.24020740706943,-1.6815581630225398,-0.36230962252964427,-0.48183987519466065,-0.060964257142856824,-0.2611513393939389,-0.12499929999999893,-1.9199980000000068,43.0,,,,,,,
7502,78.97,77.0,8.0,1.3981575281752563,79.33,0.030644548562745347,-0.024946182094466238,75.55288871111102,75.16866666666667,76.12933360000002,77.14100039999984,72.809998,89.07,78.33000200000001,78.540001,77.839996,77.220001,77.43,75.37601760741072,78.03270380930005,0.16044113054741868,0.007056670882740424,0.14032482758620696,0.41835721428571465,0.44527277575757607,0.44900060000000086,0.8899989999999889,1.0,,,,,,,
315,82.41,82.0,29.0,0.2374900100004603,82.64,0.018869069287707804,-0.004975124378109412,81.89355573333324,82.02166699999998,81.76200060000004,82.04899989999987,80.489998,95.120003,82.309998,82.889999,82.019997,81.639999,82.699997,62.76775934255949,60.7949895273392,-0.020079906471041506,0.004650878260869622,-0.024954379532814236,0.10742834999999994,0.08163623636363643,0.08300109999999848,-0.3999939999999924,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4930,87.92,86.0,18.0,0.5558399049641088,88.27,0.027411282984531393,-0.0218380345768881,83.77066671111099,84.77433373333328,86.46333266666672,87.07399979999987,76.099998,88.0,87.43,88.0,86.970001,87.519997,86.93,67.48591042884297,53.342387684742015,1.0008967428721354,0.15815811119894604,0.20946154349276977,0.22135734285714295,0.09115172121212108,-0.027999099999999544,-0.2799980000000062,-4.0,,,,,,,
1955,80.42,80.0,9.0,0.3807441487744895,80.58,0.009388211887590151,-0.005222581447401165,81.0380001555555,80.78166683333335,80.51000013333335,80.29800039999988,79.5,92.58000200000001,80.040001,79.599998,80.83000200000001,80.370003,80.269997,42.11591452653506,42.431395285015974,-0.25181478898246246,-0.029736489591567848,-0.05049832591768633,-0.08024997499999985,-0.06957589090909076,-0.11900110000000126,0.12999699999998882,78.0,,,,,,,
491,82.54,82.5,10.0,0.3316573782408529,82.73,0.009086503513448025,-0.00048461352071730375,82.01977828888879,81.95500056666661,82.26600040000007,82.2690010999999,80.489998,95.120003,81.93,81.75,81.989998,82.550003,82.800003,57.778141983612876,55.01945306440708,0.21601608514919998,0.003288549143610058,0.01979757397107899,-0.00682130714285693,-0.03800012727272641,-0.05800019999999933,0.3600009999999969,57.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4298,83.92,83.5,10.0,0.3805707816968541,84.68,0.010426596758817921,-0.005004766444232623,82.792000311111,82.56466703333328,83.27400106666671,83.46400059999988,76.099998,90.889999,84.019997,83.900002,83.980003,83.970001,83.849998,62.069024751024074,74.95004965458025,0.34465857755811413,0.008507265349143638,0.10988659421579544,0.09542838928571423,0.1442422303030299,-0.06200099999999793,-0.3799980000000005,25.0,,,,,,,
1925,79.97,78.0,25.0,0.39891209203451294,80.28,0.02732274602976116,-0.024634237839189683,81.10666691111106,80.98300020000003,80.54666700000001,80.42300039999989,79.5,92.58000200000001,80.83000200000001,80.370003,80.269997,79.870003,80.120003,44.656518951725275,40.25207499970299,-0.23684901659094007,-0.027447955204216078,-0.0702491470522803,-0.04907141071428553,-0.08575749090909039,0.0019995000000008647,-1.230004000000008,66.0,,,,,,,
3262,82.64,82.5,17.0,0.2715000569443653,82.84,0.012645208131655372,-0.0016940948693126884,79.4537776666666,80.80266639999996,81.99600006666671,82.18199999999986,76.099998,92.58000200000001,82.410004,82.43,82.599998,82.260002,82.029999,73.7622253699209,73.08612414987446,0.7819167288790134,0.16142160171277997,0.15256956351501666,0.09053569285714248,0.1135757575757572,0.09099979999999874,0.3999939999999924,-6.0,,,,,,,
6014,76.74,75.0,34.0,0.4063855800334207,77.02,0.03785509512640083,-0.022673964034401813,83.42955575555544,82.78366699999995,77.92599993333336,76.02799989999986,74.889999,89.07,74.889999,75.75,76.540001,76.209999,76.459999,14.769403671402316,20.866493777795952,-1.9864335630785597,-0.20925560553359684,-0.5555484106785318,-0.6367499749999999,-0.06666658787878747,-0.23499979999999995,0.9700019999999938,30.0,,,,,,,
1759,80.9,80.0,22.0,0.3404315091583324,81.05,0.020519159456118662,-0.011124845488257177,81.4057779777777,81.38166680000002,80.83533313333332,80.66200019999988,79.5,94.470001,80.599998,80.860001,81.279999,80.970001,80.959999,44.704038841816114,24.801345552981545,-0.19566429039963334,-0.02622795335968389,-0.060936641601779806,-0.01989288928571428,0.0895752969696972,-0.09200069999999982,0.25,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5422,87.68,87.5,15.0,0.3635568734793188,88.65,0.014940693430656933,-0.002052919708029275,85.0228892444443,86.18133366666662,87.64133406666673,87.91200109999986,76.099998,89.0,86.779999,88.010002,89.0,88.370003,88.529999,56.94765667945966,48.65928200801223,1.0034439260718382,0.16455073491436106,0.19910568943270304,0.08096439285714263,-0.018302963636363783,-0.4360000999999983,0.5200040000000001,-13.0,,,,,,,
4488,85.99,87.5,28.0,0.09853720532287807,86.27,0.007559018490522155,0.017560181416443832,82.9660001999999,83.13800026666662,83.94733380000004,84.47799989999987,76.099998,89.889999,86.699997,85.029999,83.639999,84.019997,83.900002,79.64764227050932,83.37188778402401,0.5069900172631913,0.04429513083003952,0.12932147408231373,0.244392589285714,0.3630299333333334,0.8660003999999972,0.12000299999999697,1.0,,,,,,,
3870,83.0,82.5,8.0,0.513968373493976,83.35,0.011265060240963857,-0.006024096385542169,82.42199991111102,82.56599983333332,81.76733293333336,81.0999992999999,76.099998,92.58000200000001,81.66999799999999,81.110001,81.41999799999999,81.099998,80.870003,46.44096413241469,53.81219969672094,-0.061259169763996646,-0.011284605006587697,-0.09170192547274751,-0.14764300714285733,0.1484847090909092,0.25899980000000083,0.599999000000011,57.0,,,,,,,
2075,79.9,79.0,30.0,0.1842511472674176,80.0,0.015143929912390486,-0.011264080100125227,81.02688904444439,80.5730000666667,80.29333346666668,80.24299999999988,79.5,92.58000200000001,80.160004,80.209999,80.489998,80.599998,80.16999799999999,40.78659020072888,48.85726825380635,-0.22757380861491075,-0.05026351554677208,-0.03480979354838707,-0.027500082142857197,-0.02151530909090954,-0.16099920000000056,-0.20000500000000443,50.0,,,,,,,
6007,76.74,78.5,28.0,0.14268960125097732,77.02,0.0109460516028147,0.022934584310659437,83.42955575555544,82.78366699999995,77.92599993333336,76.02799989999986,74.889999,89.07,74.889999,75.75,76.540001,76.209999,76.459999,14.769403671402316,20.866493777795952,-1.9864335630785597,-0.20925560553359684,-0.5555484106785318,-0.6367499749999999,-0.06666658787878747,-0.23499979999999995,0.9700019999999938,36.0,,,,,,,
5379,86.65,87.5,30.0,0.15164454702827468,87.08,0.012463935372186959,0.009809578765147077,84.89222246666652,86.03900019999995,87.6060003333334,87.98200079999987,76.099998,89.0,88.010002,89.0,88.370003,88.529999,88.300003,50.05586832638184,49.81261672178569,1.047088471009054,0.16809355322793154,0.21172191991101225,0.1125001357142854,0.017696969696969534,-0.38600009999999974,-1.2300029999999964,-27.0,,,,,,,
1512,80.19,79.5,10.0,0.5689612171093653,80.54,0.015587978550941513,-0.008604564160119687,81.6495559999999,81.33366700000002,81.19733380000001,80.87600019999988,79.5,95.120003,80.220001,80.120003,80.849998,82.099998,80.730003,32.66650502712031,25.184453134795547,-0.14189771460772915,-0.03136232028985515,-0.00789542291434931,-0.1364999357142859,-0.12836320000000012,-0.4509985000000001,-0.05999699999999564,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,88.51,87.5,9.0,0.7926913468660164,88.65,0.01954581403231273,-0.011411139984182635,84.06177795555543,85.16500043333328,87.05599980000005,87.34000019999988,76.099998,88.300003,88.25,87.150002,87.43,88.0,86.970001,69.62770212076623,59.0922008412081,1.036083104729152,0.17108037615283278,0.2194326444938821,0.14635736428571447,0.1867882303030299,0.1420006000000001,0.050003000000003794,1.0,,,,,,,
2629,79.6,80.0,23.0,0.13257865414026654,79.73,0.00835427135678392,0.005025125628140776,78.91022217777774,78.0959998666667,77.39199986666668,77.80099949999986,76.099998,92.58000200000001,79.25,78.82,79.029999,78.779999,77.18,76.33584661310616,66.07281780591447,-0.30746997767783235,-0.09972200303030299,-0.0831635070077863,0.2346785428571429,0.4298789515151515,0.1660002999999989,0.25,22.0,,,,,,,
6665,74.76,73.0,13.0,0.8168446721817506,74.93,0.029093097913322628,-0.023542001070091023,80.37888879999988,76.74766616666665,75.56933240000005,74.87299959999982,73.599998,89.07,73.599998,74.529999,75.239998,74.559998,74.120003,36.76591275426398,40.18032646388738,-1.5390500164486014,-0.388494114624506,-0.2314861323692992,-0.27446425714285744,-0.20442460606060697,-0.19200000000000017,0.8199999999999932,30.0,,,,,,,
5531,83.22,84.0,21.0,0.1848370927318296,84.19,0.010634462869502523,0.009372746935832746,85.19977811111097,86.3856669333333,87.84066726666673,88.07600109999984,76.099998,89.07,87.300003,86.779999,88.010002,89.0,88.370003,61.03092270544748,49.91678612443651,0.9777279361735278,0.1644242536231884,0.1953882349276974,0.07207155357142828,0.012727206060605763,-0.05699990000000099,1.7699969999999894,-20.0,,,,,,,
440,81.8,80.0,7.0,1.3099458609849806,81.86,0.02512224938875306,-0.02200488997555009,82.01644493333325,82.0066673333333,82.23200033333339,82.3380005999999,80.489998,95.120003,81.989998,82.550003,82.800003,82.550003,82.610001,56.79867535557633,53.565763108290284,0.19959656047323496,0.0026152977602108426,0.0058687470522802805,0.02182155357142876,-0.02981791515151506,-0.24100110000000116,-0.23999799999999993,64.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6807,75.08,76.5,30.0,0.14422393890960752,75.2,0.011854022376132126,0.018913159296750158,79.55066666666654,75.74566626666663,74.86199960000005,74.39899989999981,73.599998,89.07,74.150002,75.120003,74.41999799999999,73.599998,74.529999,40.45805266673594,44.98336392772088,-1.4155776259241286,-0.37697105125164687,-0.10035372769744165,-0.12207136785714308,-0.01703041818181808,0.051000400000000924,-0.1600040000000007,8.0,,,,,,,
4262,83.89,82.5,8.0,0.8375551317201096,83.99,0.018357372750029802,-0.01656931696268924,82.769333711111,82.42433373333328,83.08533480000006,83.30000149999988,76.099998,90.889999,83.980003,83.970001,83.849998,82.870003,82.440002,70.55888750715758,74.36227867446571,0.3077304087345908,-0.0009064183135704468,0.10218698464961079,0.1027142964285711,0.13599998181818143,0.21900030000000045,-0.08000099999999577,29.0,,,,,,,
6850,73.22,74.5,11.0,0.24471704204017786,73.97,0.007375034143676591,0.017481562414640824,78.64022219999988,75.41466626666663,74.52466640000006,74.24799959999982,72.889999,89.07,73.5,75.040001,73.989998,74.150002,75.120003,34.29368619380189,44.01507160923904,-1.2972811518566387,-0.3498722339920949,-0.10490766229143492,-0.1354999642857143,-0.14193921212121183,-0.3010003999999995,-0.6100009999999969,24.0,,,,,,,
658,80.54,81.0,29.0,0.16330501870991493,80.87,0.012974919294760365,0.005711447727837021,82.01622264444434,81.83866733333328,82.01000113333339,81.7730002999999,80.489998,95.120003,81.099998,81.550003,81.75,82.290001,82.58000200000001,35.814887783265675,41.43681626551703,0.15254768748371053,-0.010673224901185708,0.02187318309232492,-0.09710733928571423,-0.13193930303030324,-0.42300040000000083,-0.5999979999999994,29.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
500,82.73,82.0,17.0,0.35425302721112617,82.76,0.01649945606188807,-0.00882388492687059,82.01977828888879,81.95500056666661,82.26600040000007,82.2690010999999,80.489998,95.120003,81.93,81.75,81.989998,82.550003,82.800003,57.778141983612876,55.01945306440708,0.21601608514919998,0.003288549143610058,0.01979757397107899,-0.00682130714285693,-0.03800012727272641,-0.05800019999999933,0.3600009999999969,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,80.81,79.0,7.0,1.2582424381706647,81.07,0.02413067689642371,-0.022398218042321522,81.54533386666658,81.31300023333337,80.93200019999999,80.74100019999989,79.5,95.120003,80.959999,80.599998,80.160004,80.220001,80.120003,49.17037655864375,39.57692062024023,-0.2016484670705071,-0.030861693675889427,-0.022347051167964434,-0.0594285500000003,-0.03290894545454543,0.22999949999999958,0.010002000000000066,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2523,78.93,78.0,15.0,0.4362304151357743,79.01,0.01792727733434689,-0.011782592170277547,79.01577788888885,78.2373333666667,76.7353332,76.75400009999989,76.099998,92.58000200000001,77.18,76.57,76.33000200000001,76.099998,76.449997,60.38040322961891,57.74397477879684,-0.6611998066098688,-0.11848881462450588,-0.16486764827586198,0.04299996428571444,0.1452119212121217,0.6210000000000009,1.5999989999999968,36.0,,,,,,,
5491,87.68,90.5,29.0,0.08541050528567831,88.65,0.006786040145985401,0.03216240875912401,85.0228892444443,86.18133366666662,87.64133406666673,87.91200109999986,76.099998,89.0,86.779999,88.010002,89.0,88.370003,88.529999,56.94765667945966,48.65928200801223,1.0034439260718382,0.16455073491436106,0.19910568943270304,0.08096439285714263,-0.018302963636363783,-0.4360000999999983,0.5200040000000001,-27.0,,,,,,,
