,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds
2231,80.81,0.055,Mid,2017-07-14 11:30:00,83,2017-07-21 16:00:00,7,0.035488889281737,0.077720667527003,2.19,ClosedExpired,10,C,,,,,,81.07,0.055,10,45,2017-07-14 13:30:00,0.035375072688506,0.068273890288816,1.93000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,45
2232,82.09,0.715,Mid,2017-06-20 11:30:00,83.5,2017-07-21 16:00:00,31,0.102552666428271,0.144599259663862,1.41,ClosedExpired,10,C,,,,,,82.16,0.715,10,705,2017-06-20 13:30:00,0.1024652919559,0.137303491220907,1.34,80.13,,,,2017-07-21 16:00:00,,,,,,705
2233,82.16,0.745,Mid,2017-06-20 13:30:00,83.5,2017-07-21 16:00:00,31,0.106764534975029,0.143064476866539,1.34,ClosedExpired,10,C,,,,,,82.33,0.745,10,735,2017-06-20 15:30:00,0.106544081058525,0.124656574838475,1.17,80.13,,,,2017-07-21 16:00:00,,,,,,735
2234,81.4,0.475,Mid,2017-06-21 15:30:00,83.5,2017-07-21 16:00:00,30,0.070997133497134,0.14909398034398,2.09999999999999,ClosedExpired,10,C,,,,,,81.46,0.475,10,465,2017-06-21 16:00:00,0.070944840003274,0.144727473606679,2.04000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,465
2235,81.05,0.405,Mid,2017-06-22 13:30:00,83.5,2017-07-21 16:00:00,29,0.062892212129592,0.154085919717501,2.45,ClosedExpired,10,C,,,,,,81.16,0.405,10,395,2017-06-22 15:30:00,0.062806971329515,0.146968312911066,2.34,80.13,,,,2017-07-21 16:00:00,,,,,,395
2236,81.37,0.435,Mid,2017-06-23 15:30:00,83.5,2017-07-21 16:00:00,28,0.069688284555558,0.148436046103337,2.13,ClosedExpired,10,C,,,,,,81.59,0.435,10,425,2017-06-23 16:00:00,0.069500376446694,0.132745719013184,1.91,80.13,,,,2017-07-21 16:00:00,,,,,,425
2237,81.26,0.305,Mid,2017-06-26 13:30:00,83.5,2017-07-21 16:00:00,25,0.05479940930347,0.122750676839773,2.23999999999999,ClosedExpired,10,C,,,,,,81.27,0.305,10,295,2017-06-26 15:30:00,0.054792666420573,0.122187646117879,2.23,80.13,,,,2017-07-21 16:00:00,,,,,,295
2238,81.33,0.295,Mid,2017-06-27 13:30:00,83.5,2017-07-21 16:00:00,24,0.055163633755482,0.119705085249396,2.17,ClosedExpired,10,C,,,,,,81.4,0.295,10,285,2017-06-27 15:30:00,0.055116195741196,0.115744011056511,2.09999999999999,80.13,,,,2017-07-21 16:00:00,,,,,,285
2239,81.39,0.345,Mid,2017-06-28 11:30:00,83.5,2017-07-21 16:00:00,23,0.067268706229267,0.141936970143752,2.11,ClosedExpired,10,C,,,,,,81.59,0.345,10,335,2017-06-28 13:30:00,0.067103811741635,0.128168280426523,1.91,80.13,,,,2017-07-21 16:00:00,,,,,,335
2240,80.67,0.185,Mid,2017-06-29 15:30:00,83.5,2017-07-21 16:00:00,22,0.038047826723915,0.107675349628678,2.83,ClosedExpired,10,C,,,,,,80.64,0.185,10,175,2017-06-29 16:00:00,0.038061981421357,0.108857266865079,2.86,80.13,,,,2017-07-21 16:00:00,,,,,,175
2241,80.74,0.19,Mid,2017-06-30 11:30:00,83.5,2017-07-21 16:00:00,21,0.040901423735211,0.112887929509183,2.76000000000001,ClosedExpired,10,C,,,,,,81.16,0.19,10,180,2017-06-30 13:30:00,0.040689760379263,0.095214039287475,2.34,80.13,,,,2017-07-21 16:00:00,,,,,,180
2242,80.79,0.145,Mid,2017-07-05 11:30:00,83.5,2017-07-21 16:00:00,16,0.040943340759995,0.110956453459586,2.70999999999999,ClosedExpired,10,C,,,,,,80.85,0.145,10,135,2017-07-05 15:30:00,0.040912956091528,0.108419333642548,2.65000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,135
2243,80.75,0.145,Mid,2017-07-05 13:30:00,83.5,2017-07-21 16:00:00,16,0.040963622291022,0.11264996130031,2.75,ClosedExpired,10,C,,,,,,80.85,0.145,10,135,2017-07-05 15:30:00,0.040912956091528,0.108419333642548,2.65000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,135
2244,80.81,0.025,Mid,2017-07-14 11:30:00,83.5,2017-07-21 16:00:00,7,0.01613131330988,0.043393232803578,2.69,ClosedExpired,10,C,,,,,,81.07,0.025,10,15,2017-07-14 13:30:00,0.016079578494775,0.039073375742304,2.43000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,15
2245,82.09,0.545,Mid,2017-06-20 11:30:00,84,2017-07-21 16:00:00,31,0.078169514969801,0.14930377359232,1.91,ClosedExpired,10,C,,,,,,82.16,0.545,10,535,2017-06-20 13:30:00,0.078102914847505,0.143709363319409,1.84,80.13,,,,2017-07-21 16:00:00,,,,,,535
2246,82.16,0.57,Mid,2017-06-20 13:30:00,84,2017-07-21 16:00:00,31,0.081685617363445,0.150301535948739,1.84,ClosedExpired,10,C,,,,,,82.33,0.57,10,560,2017-06-20 15:30:00,0.081516947923972,0.136133303033034,1.67,80.13,,,,2017-07-21 16:00:00,,,,,,560
2247,81.4,0.355,Mid,2017-06-21 15:30:00,84,2017-07-21 16:00:00,30,0.053061015561016,0.13795864045864,2.59999999999999,ClosedExpired,10,C,,,,,,81.46,0.355,10,345,2017-06-21 16:00:00,0.053021933055078,0.134675709959899,2.54000000000001,80.13,,,,2017-07-21 16:00:00,,,,,,345
2248,81.05,0.295,Mid,2017-06-22 13:30:00,84,2017-07-21 16:00:00,29,0.04581037673637,0.135140611372291,2.95,ClosedExpired,10,C,,,,,,81.16,0.295,10,285,2017-06-22 15:30:00,0.045748287758536,0.129925137234242,2.84,80.13,,,,2017-07-21 16:00:00,,,,,,285
2249,81.26,0.215,Mid,2017-06-26 13:30:00,84,2017-07-21 16:00:00,25,0.038629091804086,0.105843711543194,2.73999999999999,ClosedExpired,10,C,,,,,,81.27,0.215,10,205,2017-06-26 15:30:00,0.038624338624339,0.105444444444445,2.73,80.13,,,,2017-07-21 16:00:00,,,,,,205
2250,81.33,0.205,Mid,2017-06-27 13:30:00,84,2017-07-21 16:00:00,24,0.038334050575843,0.102351915037502,2.67,ClosedExpired,10,C,,,,,,81.4,0.205,10,195,2017-06-27 15:30:00,0.038301085176085,0.099582821457821,2.59999999999999,80.13,,,,2017-07-21 16:00:00,,,,,,195
2251,81.39,0.245,Mid,2017-06-28 11:30:00,84,2017-07-21 16:00:00,23,0.047770530510639,0.124681084632767,2.61,ClosedExpired,10,C,,,,,,81.59,0.245,10,235,2017-06-28 13:30:00,0.047653431526668,0.114844769979271,2.41,80.13,,,,2017-07-21 16:00:00,,,,,,235
2252,82.09,0.415,Mid,2017-06-20 11:30:00,84.5,2017-07-21 16:00:00,31,0.059523575619206,0.143451817242287,2.41,ClosedExpired,10,C,,,,,,82.16,0.415,10,405,2017-06-20 13:30:00,0.059472861764614,0.139166496529196,2.34,80.13,,,,2017-07-21 16:00:00,,,,,,405
2253,82.16,0.43,Mid,2017-06-20 13:30:00,84.5,2017-07-21 16:00:00,31,0.061622483274178,0.144196610861576,2.34,ClosedExpired,10,C,,,,,,82.33,0.43,10,420,2017-06-20 15:30:00,0.06149524141633,0.133444673873436,2.17,80.13,,,,2017-07-21 16:00:00,,,,,,420
2254,83.06,0.52,Mid,2017-06-16 11:30:00,85,2017-07-21 16:00:00,35,0.065288431770493,0.126659557634756,1.94,ClosedExpired,10,C,,,,,,83.3,0.52,10,510,2017-06-16 15:30:00,0.065100325844624,0.11067055393586,1.7,80.13,,,,2017-07-21 16:00:00,,,,,,510
2255,83.07,0.485,Mid,2017-06-16 13:30:00,85,2017-07-21 16:00:00,35,0.060886687647251,0.117511307159195,1.93000000000001,ClosedExpired,10,C,,,,,,83.3,0.485,10,475,2017-06-16 15:30:00,0.060718573143543,0.103221574344024,1.7,80.13,,,,2017-07-21 16:00:00,,,,,,475
2256,82.09,0.305,Mid,2017-06-20 11:30:00,85,2017-07-21 16:00:00,31,0.043746242322549,0.127301565158618,2.91,ClosedExpired,10,C,,,,,,82.16,0.305,10,295,2017-06-20 13:30:00,0.043708970694475,0.124133476772309,2.84,80.13,,,,2017-07-21 16:00:00,,,,,,295
2257,82.16,0.315,Mid,2017-06-20 13:30:00,85,2017-07-21 16:00:00,31,0.045142051700851,0.128203426830418,2.84,ClosedExpired,10,C,,,,,,82.33,0.315,10,305,2017-06-20 15:30:00,0.045048839642195,0.120280401844661,2.67,80.13,,,,2017-07-21 16:00:00,,,,,,305
2295,81.39,2.32,Mid,2017-06-28 11:30:00,80,2017-07-28 16:00:00,30,0.34680755211533,-0.482062497440308,-1.39,ClosedExpired,10,C,,,,,,81.59,2.32,10,2310,2017-06-28 13:30:00,0.34595742942354,-0.550072312783431,-1.59,79.59,,,,2017-07-28 16:00:00,,,,,,2310
2296,80.74,1.85,Mid,2017-06-30 11:30:00,80,2017-07-28 16:00:00,28,0.298688028592661,-0.221029141158567,-0.739999999999995,ClosedExpired,10,C,,,,,,81.16,1.85,10,1840,2017-06-30 13:30:00,0.297142329085404,-0.344685101739068,-1.16,79.59,,,,2017-07-28 16:00:00,,,,,,1840
2297,80.79,1.79,Mid,2017-07-05 11:30:00,80,2017-07-28 16:00:00,23,0.351609379120317,-0.277771409505053,-0.790000000000006,ClosedExpired,10,C,,,,,,80.85,1.79,10,1780,2017-07-05 15:30:00,0.351348444516146,-0.298646177838722,-0.849999999999994,79.59,,,,2017-07-28 16:00:00,,,,,,1780
2298,80.75,1.78,Mid,2017-07-05 13:30:00,80,2017-07-28 16:00:00,23,0.349818279714632,-0.262363709785974,-0.75,ClosedExpired,10,C,,,,,,80.85,1.78,10,1770,2017-07-05 15:30:00,0.349385604043989,-0.296977763437389,-0.849999999999994,79.59,,,,2017-07-28 16:00:00,,,,,,1770
2299,80,1.395,Mid,2017-07-07 11:30:00,80,2017-07-28 16:00:00,21,0.303080357142857,0,0,ClosedExpired,10,C,,,,,,80.13,1.395,10,1385,2017-07-07 15:30:00,0.302588650585655,-0.039336524576134,-0.129999999999995,79.59,,,,2017-07-28 16:00:00,,,,,,1385
2300,79.99,1.38,Mid,2017-07-07 13:30:00,80,2017-07-28 16:00:00,21,0.299858910935295,0.002998589109354,0.010000000000005,ClosedExpired,10,C,,,,,,80.13,1.38,10,1370,2017-07-07 15:30:00,0.299335009181509,-0.038913551193595,-0.129999999999995,79.59,,,,2017-07-28 16:00:00,,,,,,1370
2301,80.19,1.36,Mid,2017-07-11 11:30:00,80,2017-07-28 16:00:00,17,0.364135178949994,-0.069185684000498,-0.189999999999998,ClosedExpired,10,C,,,,,,80.54,1.36,10,1350,2017-07-11 13:30:00,0.362552768810529,-0.195778495157688,-0.540000000000006,79.59,,,,2017-07-28 16:00:00,,,,,,1350
2302,80.54,1.545,Mid,2017-07-11 13:30:00,80,2017-07-28 16:00:00,17,0.41187060868549,-0.222410128690167,-0.540000000000006,ClosedExpired,10,C,,,,,,80.58,1.545,10,1535,2017-07-11 15:30:00,0.411666155665542,-0.238766370286014,-0.579999999999998,79.59,,,,2017-07-28 16:00:00,,,,,,1535
2303,81.08,1.845,Mid,2017-07-12 11:30:00,80,2017-07-28 16:00:00,16,0.519105358904785,-0.560633787617167,-1.08,ClosedExpired,10,C,,,,,,81.14,1.845,10,1835,2017-07-12 13:30:00,0.518721499876756,-0.591342509859503,-1.14,79.59,,,,2017-07-28 16:00:00,,,,,,1835
2304,80.73,1.52,Mid,2017-07-13 13:30:00,80,2017-07-28 16:00:00,15,0.458152690036748,-0.334451463726828,-0.730000000000004,ClosedExpired,10,C,,,,,,80.87,1.52,10,1510,2017-07-13 15:30:00,0.457359548246156,-0.397902806974158,-0.870000000000004,79.59,,,,2017-07-28 16:00:00,,,,,,1510
2305,80.87,1.585,Mid,2017-07-13 15:30:00,80,2017-07-28 16:00:00,15,0.476917686822472,-0.414918387535553,-0.870000000000004,ClosedExpired,10,C,,,,,,81.02,1.585,10,1575,2017-07-13 16:00:00,0.476034723936477,-0.485555418415204,-1.02,79.59,,,,2017-07-28 16:00:00,,,,,,1575
2306,80.81,1.53,Mid,2017-07-14 11:30:00,80,2017-07-28 16:00:00,14,0.493618187282338,-0.399830731698695,-0.810000000000002,ClosedExpired,10,C,,,,,,81.07,1.53,10,1520,2017-07-14 13:30:00,0.492035101940122,-0.526477559075927,-1.06999999999999,79.59,,,,2017-07-28 16:00:00,,,,,,1520
2307,81.07,1.68,Mid,2017-07-14 13:30:00,80,2017-07-28 16:00:00,14,0.540273837424448,-0.578093006044156,-1.06999999999999,ClosedExpired,10,C,,,,,,81.18,1.68,10,1670,2017-07-14 15:30:00,0.539541759053954,-0.63665927568367,-1.18000000000001,79.59,,,,2017-07-28 16:00:00,,,,,,1670
2308,81.18,1.75,Mid,2017-07-14 15:30:00,80,2017-07-28 16:00:00,14,0.562022665681202,-0.663186745503822,-1.18000000000001,ClosedExpired,10,C,,,,,,81.25,1.75,10,1740,2017-07-14 16:00:00,0.561538461538462,-0.701923076923077,-1.25,79.59,,,,2017-07-28 16:00:00,,,,,,1740
2309,80.53,1.24,Mid,2017-07-18 13:30:00,80,2017-07-28 16:00:00,10,0.562026573947597,-0.297874084192227,-0.530000000000001,ClosedExpired,10,C,,,,,,80.63,1.24,10,1230,2017-07-18 15:30:00,0.561329529951631,-0.353637603869525,-0.629999999999995,79.59,,,,2017-07-28 16:00:00,,,,,,1230
2310,80.35,1.095,Mid,2017-07-19 11:30:00,80,2017-07-28 16:00:00,9,0.552686164696121,-0.193440157643639,-0.349999999999994,ClosedExpired,10,C,,,,,,80.41,1.095,10,1085,2017-07-19 13:30:00,0.552273763628073,-0.226432243087508,-0.409999999999997,79.59,,,,2017-07-28 16:00:00,,,,,,1085
2311,80.41,1.115,Mid,2017-07-19 13:30:00,80,2017-07-28 16:00:00,9,0.562360955657809,-0.2305679918197,-0.409999999999997,ClosedExpired,10,C,,,,,,80.79,1.115,10,1105,2017-07-19 15:30:00,0.559715861423994,-0.442175530524959,-0.790000000000006,79.59,,,,2017-07-28 16:00:00,,,,,,1105
2312,80.9,1.41,Mid,2017-07-20 11:30:00,80,2017-07-28 16:00:00,8,0.795194684796044,-0.715675216316444,-0.900000000000006,ClosedExpired,10,C,,,,,,81.05,1.41,10,1400,2017-07-20 13:30:00,0.793723010487353,-0.833409161011719,-1.05,79.59,,,,2017-07-28 16:00:00,,,,,,1400
2313,80.06,0.845,Mid,2017-07-21 15:30:00,80,2017-07-28 16:00:00,7,0.55034616894472,-0.033020770136685,-0.060000000000002,ClosedExpired,10,C,,,,,,80.13,0.845,10,835,2017-07-21 16:00:00,0.549865397300815,-0.071482501649104,-0.129999999999995,79.59,,,,2017-07-28 16:00:00,,,,,,835
2314,81.39,1.975,Mid,2017-06-28 11:30:00,80.5,2017-07-28 16:00:00,30,0.295234877339558,-0.262759040832207,-0.890000000000001,ClosedExpired,10,C,,,,,,81.59,1.975,10,1965,2017-06-28 13:30:00,0.294511173754954,-0.3210171793929,-1.09,79.59,,,,2017-07-28 16:00:00,,,,,,1965
2315,80.74,1.585,Mid,2017-06-30 11:30:00,80.5,2017-07-28 16:00:00,28,0.255902986659117,-0.061416716798187,-0.239999999999995,ClosedExpired,10,C,,,,,,81.16,1.585,10,1575,2017-06-30 13:30:00,0.25457869816236,-0.168021940787157,-0.659999999999997,79.59,,,,2017-07-28 16:00:00,,,,,,1575
2316,80.75,1.48,Mid,2017-07-05 13:30:00,80.5,2017-07-28 16:00:00,23,0.290860142684076,-0.072715035671019,-0.25,ClosedExpired,10,C,,,,,,80.85,1.48,10,1470,2017-07-05 15:30:00,0.290500389879272,-0.101675136457744,-0.349999999999994,79.59,,,,2017-07-28 16:00:00,,,,,,1470
2317,80,1.115,Mid,2017-07-07 11:30:00,80.5,2017-07-28 16:00:00,21,0.242247023809524,0.121123511904762,0.5,ClosedExpired,10,C,,,,,,80.13,1.115,10,1105,2017-07-07 15:30:00,0.241854011041581,0.089485984085386,0.370000000000005,79.59,,,,2017-07-28 16:00:00,,,,,,1105
2318,79.99,1.125,Mid,2017-07-07 13:30:00,80.5,2017-07-28 16:00:00,21,0.244450199132034,0.124669601557339,0.510000000000005,ClosedExpired,10,C,,,,,,80.13,1.125,10,1115,2017-07-07 15:30:00,0.244023105311012,0.090288548965076,0.370000000000005,79.59,,,,2017-07-28 16:00:00,,,,,,1115
2319,80.19,1.095,Mid,2017-07-11 11:30:00,80.5,2017-07-28 16:00:00,17,0.293182368345767,0.090886534187189,0.310000000000002,ClosedExpired,10,C,,,,,,80.54,1.095,10,1085,2017-07-11 13:30:00,0.291908295476124,-0.011676331819047,-0.040000000000006,79.59,,,,2017-07-28 16:00:00,,,,,,1085
2320,80.54,1.26,Mid,2017-07-11 13:30:00,80.5,2017-07-28 16:00:00,17,0.335894476986225,-0.013435779079451,-0.040000000000006,ClosedExpired,10,C,,,,,,80.58,1.26,10,1250,2017-07-11 15:30:00,0.335727738601025,-0.026858219088082,-0.079999999999998,79.59,,,,2017-07-28 16:00:00,,,,,,1250
2321,81.08,1.515,Mid,2017-07-12 11:30:00,80.5,2017-07-28 16:00:00,16,0.426257245929946,-0.247229202639368,-0.579999999999998,ClosedExpired,10,C,,,,,,81.14,1.515,10,1505,2017-07-12 13:30:00,0.425942044614247,-0.272602908553118,-0.640000000000001,79.59,,,,2017-07-28 16:00:00,,,,,,1505
2322,80.73,1.215,Mid,2017-07-13 13:30:00,80.5,2017-07-28 16:00:00,15,0.366220735785953,-0.084230769230771,-0.230000000000004,ClosedExpired,10,C,,,,,,80.87,1.215,10,1205,2017-07-13 15:30:00,0.365586744157289,-0.135267095338199,-0.370000000000005,79.59,,,,2017-07-28 16:00:00,,,,,,1205
2323,80.87,1.27,Mid,2017-07-13 15:30:00,80.5,2017-07-28 16:00:00,15,0.382135938337249,-0.141390297184784,-0.370000000000005,ClosedExpired,10,C,,,,,,81.02,1.27,10,1260,2017-07-13 16:00:00,0.3814284538797,-0.198342796017443,-0.519999999999996,79.59,,,,2017-07-28 16:00:00,,,,,,1260
2324,80.81,1.22,Mid,2017-07-14 11:30:00,80.5,2017-07-28 16:00:00,14,0.39360404476108,-0.122017253875936,-0.310000000000002,ClosedExpired,10,C,,,,,,81.07,1.22,10,1210,2017-07-14 13:30:00,0.392341715272516,-0.223634777705331,-0.569999999999993,79.59,,,,2017-07-28 16:00:00,,,,,,1210
2325,81.07,1.35,Mid,2017-07-14 13:30:00,80.5,2017-07-28 16:00:00,14,0.434148619358931,-0.247464713034588,-0.569999999999993,ClosedExpired,10,C,,,,,,81.18,1.35,10,1340,2017-07-14 15:30:00,0.433560342096927,-0.294821032625914,-0.680000000000007,79.59,,,,2017-07-28 16:00:00,,,,,,1340
2326,81.18,1.41,Mid,2017-07-14 15:30:00,80.5,2017-07-28 16:00:00,14,0.452829690634569,-0.30792418963151,-0.680000000000007,ClosedExpired,10,C,,,,,,81.25,1.41,10,1400,2017-07-14 16:00:00,0.45243956043956,-0.33932967032967,-0.75,79.59,,,,2017-07-28 16:00:00,,,,,,1400
2327,80.53,0.945,Mid,2017-07-18 13:30:00,80.5,2017-07-28 16:00:00,10,0.428318639016516,-0.012849559170496,-0.030000000000001,ClosedExpired,10,C,,,,,,80.63,0.945,10,935,2017-07-18 15:30:00,0.427787424035719,-0.055612365124642,-0.129999999999995,79.59,,,,2017-07-28 16:00:00,,,,,,935
2328,80.35,0.825,Mid,2017-07-19 11:30:00,80.5,2017-07-28 16:00:00,9,0.416407384360091,0.062461107654016,0.150000000000006,ClosedExpired,10,C,,,,,,80.41,0.825,10,815,2017-07-19 13:30:00,0.41609667122663,0.037448700410398,0.090000000000003,79.59,,,,2017-07-28 16:00:00,,,,,,815
2329,80.41,0.84,Mid,2017-07-19 13:30:00,80.5,2017-07-28 16:00:00,9,0.423662065248933,0.038129585872405,0.090000000000003,ClosedExpired,10,C,,,,,,80.79,0.84,10,830,2017-07-19 15:30:00,0.421669348516731,-0.122284111069854,-0.290000000000006,79.59,,,,2017-07-28 16:00:00,,,,,,830
2330,80.9,1.085,Mid,2017-07-20 11:30:00,80.5,2017-07-28 16:00:00,8,0.611905129789864,-0.244762051915949,-0.400000000000006,ClosedExpired,10,C,,,,,,81.05,1.085,10,1075,2017-07-20 13:30:00,0.610772671190623,-0.335924969154841,-0.549999999999997,79.59,,,,2017-07-28 16:00:00,,,,,,1075
2331,80.06,0.6,Mid,2017-07-21 15:30:00,80.5,2017-07-28 16:00:00,7,0.390778344812819,0.171942471717639,0.439999999999998,ClosedExpired,10,C,,,,,,80.13,0.6,10,590,2017-07-21 16:00:00,0.39043696849762,0.144461678344121,0.370000000000005,79.59,,,,2017-07-28 16:00:00,,,,,,590
2332,81.39,1.645,Mid,2017-06-28 11:30:00,81,2017-07-28 16:00:00,30,0.24590449277143,-0.095902752180858,-0.390000000000001,ClosedExpired,10,C,,,,,,81.59,1.645,10,1635,2017-06-28 13:30:00,0.245301711811088,-0.144728009968543,-0.590000000000003,79.59,,,,2017-07-28 16:00:00,,,,,,1635
2333,80.74,1.27,Mid,2017-06-30 11:30:00,81,2017-07-28 16:00:00,28,0.205045295304151,0.05331177677908,0.260000000000005,ClosedExpired,10,C,,,,,,81.16,1.27,10,1260,2017-06-30 13:30:00,0.203984193480251,-0.03263747095684,-0.159999999999997,79.59,,,,2017-07-28 16:00:00,,,,,,1260
2334,80.75,1.2,Mid,2017-07-05 13:30:00,81,2017-07-28 16:00:00,23,0.235832548122224,0.058958137030556,0.25,ClosedExpired,10,C,,,,,,80.83,1.2,10,1190,2017-07-05 16:00:00,0.235599137212292,0.04005185332609,0.170000000000002,79.59,,,,2017-07-28 16:00:00,,,,,,1190
2335,80,0.91,Mid,2017-07-07 11:30:00,81,2017-07-28 16:00:00,21,0.197708333333333,0.197708333333333,1,ClosedExpired,10,C,,,,,,80.13,0.91,10,900,2017-07-07 15:30:00,0.197387578518241,0.171727193310871,0.870000000000004,79.59,,,,2017-07-28 16:00:00,,,,,,900
2336,79.99,0.9,Mid,2017-07-07 13:30:00,81,2017-07-28 16:00:00,21,0.195560159305627,0.197515760898685,1.01000000000001,ClosedExpired,10,C,,,,,,80.13,0.9,10,890,2017-07-07 15:30:00,0.19521848424881,0.169840081296466,0.870000000000004,79.59,,,,2017-07-28 16:00:00,,,,,,890
2337,80.19,0.86,Mid,2017-07-11 11:30:00,81,2017-07-28 16:00:00,17,0.230261951394849,0.186512180629828,0.810000000000002,ClosedExpired,10,C,,,,,,80.54,0.86,10,850,2017-07-11 13:30:00,0.229261309689011,0.105460202456944,0.459999999999994,79.59,,,,2017-07-28 16:00:00,,,,,,850
2338,80.54,1,Mid,2017-07-11 13:30:00,81,2017-07-28 16:00:00,17,0.266582918243036,0.122628142391795,0.459999999999994,ClosedExpired,10,C,,,,,,80.58,1,10,990,2017-07-11 15:30:00,0.26645058619129,0.111909246200342,0.420000000000002,79.59,,,,2017-07-28 16:00:00,,,,,,990
2339,81.08,1.225,Mid,2017-07-12 11:30:00,81,2017-07-28 16:00:00,16,0.344663449679329,-0.027573075974346,-0.079999999999998,ClosedExpired,10,C,,,,,,81.14,1.225,10,1215,2017-07-12 13:30:00,0.344408583929012,-0.048217201750062,-0.140000000000001,79.59,,,,2017-07-28 16:00:00,,,,,,1215
2340,80.73,0.95,Mid,2017-07-13 13:30:00,81,2017-07-28 16:00:00,15,0.286345431272967,0.0773132664437,0.269999999999996,ClosedExpired,10,C,,,,,,80.87,0.95,10,940,2017-07-13 15:30:00,0.285849717653848,0.037160463294999,0.129999999999995,79.59,,,,2017-07-28 16:00:00,,,,,,940
2341,80.87,1,Mid,2017-07-13 15:30:00,81,2017-07-28 16:00:00,15,0.300894439635629,0.039116277152631,0.129999999999995,ClosedExpired,10,C,,,,,,81.02,1,10,990,2017-07-13 16:00:00,0.300337365259607,-0.006006747305191,-0.019999999999996,79.59,,,,2017-07-28 16:00:00,,,,,,990
2342,80.81,0.945,Mid,2017-07-14 11:30:00,81,2017-07-28 16:00:00,14,0.304881821556738,0.05792754609578,0.189999999999998,ClosedExpired,10,C,,,,,,81.07,0.945,10,935,2017-07-14 13:30:00,0.303904033551252,-0.021273282348586,-0.069999999999993,79.59,,,,2017-07-28 16:00:00,,,,,,935
2343,81.07,1.06,Mid,2017-07-14 13:30:00,81,2017-07-28 16:00:00,14,0.340887064089235,-0.023862094486244,-0.069999999999993,ClosedExpired,10,C,,,,,,81.18,1.06,10,1050,2017-07-14 15:30:00,0.340425157498328,-0.061276528349701,-0.180000000000007,79.59,,,,2017-07-28 16:00:00,,,,,,1050
2344,81.18,1.105,Mid,2017-07-14 15:30:00,81,2017-07-28 16:00:00,14,0.354877168901559,-0.063877890402283,-0.180000000000007,ClosedExpired,10,C,,,,,,81.25,1.105,10,1095,2017-07-14 16:00:00,0.354571428571429,-0.088642857142857,-0.25,79.59,,,,2017-07-28 16:00:00,,,,,,1095
2345,80.53,0.7,Mid,2017-07-18 13:30:00,81,2017-07-28 16:00:00,10,0.31727306593816,0.149118340990935,0.469999999999999,ClosedExpired,10,C,,,,,,80.63,0.7,10,690,2017-07-18 15:30:00,0.316879573359792,0.117245442143124,0.370000000000005,79.59,,,,2017-07-28 16:00:00,,,,,,690
2346,80.35,0.595,Mid,2017-07-19 11:30:00,81,2017-07-28 16:00:00,9,0.300318052962732,0.195206734425778,0.650000000000006,ClosedExpired,10,C,,,,,,80.41,0.595,10,585,2017-07-19 13:30:00,0.300093962884661,0.177055438101951,0.590000000000003,79.59,,,,2017-07-28 16:00:00,,,,,,585
2347,80.41,0.605,Mid,2017-07-19 13:30:00,81,2017-07-28 16:00:00,9,0.305137558899529,0.180031159750723,0.590000000000003,ClosedExpired,10,C,,,,,,80.79,0.605,10,595,2017-07-19 15:30:00,0.303702328395979,0.063777488963154,0.209999999999994,79.59,,,,2017-07-28 16:00:00,,,,,,595
2348,80.9,0.8,Mid,2017-07-20 11:30:00,81,2017-07-28 16:00:00,8,0.451174289245983,0.045117428924596,0.099999999999994,ClosedExpired,10,C,,,,,,81.05,0.8,10,790,2017-07-20 13:30:00,0.450339296730413,-0.022516964836519,-0.049999999999997,79.59,,,,2017-07-28 16:00:00,,,,,,790
2349,80.06,0.405,Mid,2017-07-21 15:30:00,81,2017-07-28 16:00:00,7,0.263775382748653,0.247948859783733,0.939999999999998,ClosedExpired,10,C,,,,,,80.13,0.405,10,395,2017-07-21 16:00:00,0.263544953735893,0.229284109750228,0.870000000000004,79.59,,,,2017-07-28 16:00:00,,,,,,395
2350,81.39,1.39,Mid,2017-06-28 11:30:00,81.5,2017-07-28 16:00:00,30,0.207785559241512,0.022856411516566,0.109999999999999,ClosedExpired,10,C,,,,,,81.59,1.39,10,1380,2017-06-28 13:30:00,0.207276218490828,-0.018654859664175,-0.090000000000003,79.59,,,,2017-07-28 16:00:00,,,,,,1380
