Unnamed: 0,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds
4932,4932,81.78,0.5449999999999999,Mid,2017-09-29 13:30:00,82.0,2017-10-13 16:00:00,14.0,0.1737457638961674,0.038224068057156634,0.21999999999999886,ClosedCalled,10.0,C,,,,,,81.96,0.5449999999999999,10.0,534.9999999999999,2017-09-29 16:00:00,0.17336418461967512,0.006934567384788089,0.04000000000000625,82.42,,,,2017-10-13 16:00:00,,,-0.4200000000000017,10.0,-430.0000000000017,104.99999999999818
4933,4933,81.72,0.505,Mid,2017-09-29 15:30:00,82.0,2017-10-13 16:00:00,14.0,0.16111198517586184,0.045111355849241495,0.28000000000000114,ClosedCalled,10.0,C,,,,,,81.96,0.505,10.0,495.0,2017-09-29 16:00:00,0.16064020776685492,0.006425608310675201,0.04000000000000625,82.42,,,,2017-10-13 16:00:00,,,-0.4200000000000017,10.0,-430.0000000000017,64.9999999999983
4948,4948,82.17,0.5700000000000001,Mid,2017-09-28 11:30:00,82.5,2017-10-13 16:00:00,15.0,0.16879639771206034,0.05570281124497963,0.3299999999999983,ClosedExpired,10.0,C,,,,,,82.34,0.5700000000000001,10.0,560.0000000000001,2017-09-28 15:30:00,0.16844789895555015,0.02695166383288745,0.1599999999999966,82.42,,,,2017-10-13 16:00:00,,,,,,560.0000000000001
4949,4949,82.21,0.595,Mid,2017-09-28 13:30:00,82.5,2017-10-13 16:00:00,15.0,0.17611401694846532,0.05107306491505605,0.29000000000000625,ClosedExpired,10.0,C,,,,,,82.34,0.595,10.0,585.0,2017-09-28 15:30:00,0.1758359646992146,0.028133754351873742,0.1599999999999966,82.42,,,,2017-10-13 16:00:00,,,,,,585.0
4969,4969,79.97,2.425,Mid,2017-09-18 11:30:00,78.0,2017-10-20 16:00:00,32.0,0.3458816587470301,-0.6813868677316489,-1.9699999999999989,ClosedCalled,10.0,C,,,,,,80.08,2.425,10.0,2414.9999999999995,2017-09-18 15:30:00,0.3454065465784215,-0.7184456168831161,-2.0799999999999983,83.09,,,,2017-10-20 16:00:00,,,-5.090000000000003,10.0,-5100.000000000005,-2685.000000000004
4970,4970,79.95,2.41,Mid,2017-09-18 13:30:00,78.0,2017-10-20 16:00:00,32.0,0.3438281738586617,-0.6704649390243913,-1.9500000000000028,ClosedCalled,10.0,C,,,,,,80.08,2.41,10.0,2400.0,2017-09-18 15:30:00,0.3432700112387613,-0.7140016233766229,-2.0799999999999983,83.09,,,,2017-10-20 16:00:00,,,-5.090000000000003,10.0,-5100.000000000005,-2700.000000000004
4971,4971,79.77,2.18,Mid,2017-09-22 13:30:00,78.0,2017-10-20 16:00:00,28.0,0.3562474256344132,-0.6305579433729099,-1.7699999999999958,ClosedCalled,10.0,C,,,,,,79.84,2.18,10.0,2169.9999999999995,2017-09-22 15:30:00,0.3559350844546235,-0.6549205553965085,-1.8400000000000036,83.09,,,,2017-10-20 16:00:00,,,-5.090000000000003,10.0,-5100.000000000005,-2930.000000000004
4972,4972,79.97,2.015,Mid,2017-09-18 11:30:00,78.5,2017-10-20 16:00:00,32.0,0.2874026978867075,-0.4224819658934597,-1.4699999999999989,ClosedCalled,10.0,C,,,,,,80.08,2.015,10.0,2005.0,2017-09-18 15:30:00,0.2870079139610389,-0.453472504058441,-1.5799999999999983,83.09,,,,2017-10-20 16:00:00,,,-4.590000000000003,10.0,-4600.000000000005,-2595.000000000004
4973,4973,79.95,2.01,Mid,2017-09-18 13:30:00,78.5,2017-10-20 16:00:00,32.0,0.28676125703564725,-0.4158038227016893,-1.4500000000000028,ClosedCalled,10.0,C,,,,,,80.08,2.01,10.0,2000.0,2017-09-18 15:30:00,0.2862957355144855,-0.4523472621128866,-1.5799999999999983,83.09,,,,2017-10-20 16:00:00,,,-4.590000000000003,10.0,-4600.000000000005,-2600.000000000004
4974,4974,80.11,2.14,Mid,2017-09-19 13:30:00,78.5,2017-10-20 16:00:00,31.0,0.31452720251589544,-0.5063887960505915,-1.6099999999999994,ClosedCalled,10.0,C,,,,,,80.19,2.14,10.0,2129.9999999999995,2017-09-19 15:30:00,0.3142134205455591,-0.5310206807219942,-1.6899999999999975,83.09,,,,2017-10-20 16:00:00,,,-4.590000000000003,10.0,-4600.000000000005,-2470.000000000004
4975,4975,80.46,2.38,Mid,2017-09-20 13:30:00,78.5,2017-10-20 16:00:00,30.0,0.35988897174579504,-0.7053823846217561,-1.9599999999999935,ClosedCalled,10.0,C,,,,,,80.51,2.38,10.0,2370.0,2017-09-20 16:00:00,0.3596654659876619,-0.7229275866352023,-2.0100000000000047,83.09,,,,2017-10-20 16:00:00,,,-4.590000000000003,10.0,-4600.000000000005,-2230.000000000004
4976,4976,80.46,2.38,Mid,2017-09-20 15:30:00,78.5,2017-10-20 16:00:00,30.0,0.35988897174579504,-0.7053823846217561,-1.9599999999999935,ClosedCalled,10.0,C,,,,,,80.51,2.38,10.0,2370.0,2017-09-20 16:00:00,0.3596654659876619,-0.7229275866352023,-2.0100000000000047,83.09,,,,2017-10-20 16:00:00,,,-4.590000000000003,10.0,-4600.000000000005,-2230.000000000004
