,stock_price_at_STO_offer,STO_strike,STO_days_long,STO_offer_ARR,stock_price_at_open,STO_ask_fee%,STO_offer_strike_delta%,45 day SMA,30 day SMA,15 day SMA,10 day SMA,Yearly Min,Yearly Max,1 days old,2 days old,3 days old,4 days old,5 days old,RSI,MFI,MACD,45 day vel,30 day vel,15 day vel,10 day vel,5 day vel,2 day vel,ER - Expiry,label
2151,76.62,76.5,7.0,0.4355446172204199,76.77,0.008352910467240928,-0.0015661707126077334,80.46155579999996,79.9146669666667,79.2413334,78.77200079999989,76.260002,92.58000200000001,77.470001,78.040001,78.230003,78.209999,78.970001,24.706330732033308,37.060940282618915,-0.38209070439087145,-0.08366138932806329,-0.09947940756395997,-0.24357119642857145,-0.42836347878787856,-0.4659995999999993,-1.2099989999999963,64.0,0
2343,76.19,75.0,17.0,0.4776564780000463,76.4,0.022247014043837773,-0.015618847617797582,79.59355566666662,78.94266683333336,77.54933359999998,76.76600029999989,76.260002,92.58000200000001,76.720001,76.33000200000001,76.610001,76.739998,76.379997,25.33012004475715,28.194829956632063,-0.6990580166840028,-0.11092488774703557,-0.17542601223581752,-0.2628213785714283,-0.1136969272727276,-0.04299940000000078,-0.25,43.0,0
3153,81.83,80.0,29.0,0.3768325418129259,82.09,0.029940119760479045,-0.02236343639252106,79.02133322222217,79.24633323333335,80.89866666666668,81.24600039999987,76.099998,92.58000200000001,81.760002,81.629997,81.980003,82.190002,81.43,69.49541472474513,61.007984558622695,0.7164280675795194,0.07231357641633734,0.22009567942157962,0.16339307142857185,0.2258183636363641,-0.10200030000000027,0.02999900000000366,-6.0,0
3004,82.17,82.0,22.0,0.20493821014083885,82.21,0.012352440063283435,-0.002068881586953897,78.83599982222216,78.38433296666669,80.03333273333335,80.41299949999987,76.099998,92.58000200000001,80.889999,80.980003,79.91999799999999,79.889999,80.550003,77.52330005260787,67.27774769194471,0.49306702904274624,0.009820796706192384,0.18867406740823134,0.1463572464285716,0.12539424848484915,0.4050003000000018,0.5400010000000037,8.0,0
2948,81.35,81.5,16.0,0.17947141979102646,81.43,0.007867240319606639,0.0018438844499078758,78.81022197777773,78.27133300000001,79.85666600000003,80.24699919999988,76.099998,92.58000200000001,80.980003,79.91999799999999,79.889999,80.550003,80.220001,75.92181391798123,67.24083555256836,0.44436320831388154,-0.0021963234519104123,0.16989096373748602,0.13778581071428556,0.09266707878787873,0.1769995999999992,-0.09000399999999331,15.0,0
2258,76.82,75.0,23.0,0.43382044983756496,76.82,0.027336631085654782,-0.02369174694090072,80.0448889555555,79.5406666666667,78.5713332,77.71499999999989,76.260002,92.58000200000001,76.379997,76.639999,76.260002,77.470001,78.040001,19.751603967959213,29.60389123366265,-0.5586990842867972,-0.09334651607378128,-0.15050056729699662,-0.3488571499999997,-0.38600024242424175,-0.13400109999999898,0.3600009999999969,43.0,0
3868,83.0,81.5,8.0,0.9454819277108432,83.26,0.02072289156626506,-0.018072289156626505,82.42199991111102,82.56599983333332,81.76733293333336,81.0999992999999,76.099998,92.58000200000001,81.66999799999999,81.110001,81.41999799999999,81.099998,80.870003,46.44096413241469,53.81219969672094,-0.061259169763996646,-0.011284605006587697,-0.09170192547274751,-0.14764300714285733,0.1484847090909092,0.25899980000000083,0.599999000000011,57.0,0
7393,77.39,77.5,17.0,0.4189247736825703,77.5,0.01951156480165396,0.0014213722703191553,75.60088862222212,74.82299966666665,74.23733333333338,74.39899999999982,72.809998,89.07,74.870003,76.019997,74.870003,75.019997,73.220001,52.7480187151898,53.569443724737155,-0.7328553680780951,-0.10364030368906457,-0.07548158442714137,0.09442867499999977,0.21000040000000025,-0.029998800000001324,0.0,1.0,0
4572,86.99,85.0,32.0,0.3487829060811588,87.07,0.030578227382457756,-0.0228761926658236,83.04155579999988,83.33400016666661,84.18933360000004,84.86599959999987,76.099998,88.550003,86.82,86.699997,85.029999,83.639999,84.019997,81.6091243650256,76.29885488414541,0.5866576929875545,0.05642687588932804,0.13698333770856513,0.2908212214285711,0.3797574181818182,0.8010002999999983,-0.06999999999999318,-4.0,1
4085,82.84,83.0,23.0,0.1513394075535868,83.08,0.009536455818445196,0.001931434089811644,82.64311115555546,82.47533339999997,82.32866673333339,82.87600029999986,76.099998,92.58000200000001,83.029999,82.660004,82.550003,82.279999,82.889999,66.78517146525567,64.05388267305875,0.19420308089734947,-0.019753619367588904,-0.028222456952169097,0.14328586785714334,-0.030787484848484713,0.14400019999999927,-0.2699970000000036,29.0,0
3035,81.79,81.0,14.0,0.3857003126473721,81.96,0.014793984594693726,-0.009658882503973667,78.87644424444439,78.54166633333334,80.24399960000002,80.62300009999987,76.099998,92.58000200000001,81.43,80.889999,80.980003,79.91999799999999,79.889999,84.31799037126461,74.49785005522735,0.5505121948249335,0.024191036627141015,0.20692103314794216,0.17160730000000043,0.200788090909092,0.49900050000000395,0.7600020000000001,15.0,0
3449,83.55,83.0,23.0,0.2013373923451201,83.79,0.012687013764213047,-0.006582884500299188,81.0011107777777,82.22666666666665,83.05133306666669,83.25599969999988,76.099998,92.58000200000001,83.540001,83.709999,83.470001,83.16999799999999,83.470001,62.9758549277684,59.0294785316184,0.7276910277330216,0.15410541712779965,0.11117682180200207,0.08428567142857125,0.08666655151515154,0.043000000000002106,-0.19000300000000436,71.0,1
5731,75.06,77.0,28.0,0.2257717635415477,75.79,0.017319477751132427,0.02584598987476682,84.78533377777765,85.66900003333329,85.0913340666667,83.57700039999986,76.07,89.07,76.940002,78.349998,79.720001,84.529999,89.07,21.849638729823326,25.098104504004922,-0.2007987191870726,0.042429496969696924,-0.1326117270300334,-0.8660715357142859,-1.595697042424243,-1.9699997000000011,-0.8700020000000137,50.0,1
6063,78.47,77.0,18.0,0.5917689704487207,78.82,0.029183127309799925,-0.018733273862622645,83.30933346666656,82.49866689999995,77.15666653333338,76.17399979999985,74.889999,89.07,75.860001,74.889999,75.75,76.540001,76.209999,29.021374424275336,27.239447928198857,-2.007410427120246,-0.22783926627140974,-0.5667096981090101,-0.32824999642857133,0.018060642424242702,0.20899969999999968,1.6699980000000068,45.0,1
5347,87.08,86.5,23.0,0.2915859479539055,87.32,0.01837390904915021,-0.006660542030316931,84.89222246666652,86.03900019999995,87.6060003333334,87.98200079999987,76.099998,89.0,88.010002,89.0,88.370003,88.529999,88.300003,50.05586832638184,49.81261672178569,1.047088471009054,0.16809355322793154,0.21172191991101225,0.1125001357142854,0.017696969696969534,-0.38600009999999974,-1.2300029999999964,-20.0,1
42,81.81,82.0,32.0,0.12896688974453,82.1,0.011306686224177973,0.002322454467668961,81.90444475555546,81.8946673,81.6906676666667,81.19700169999992,80.489998,95.120003,81.260002,81.400002,81.730003,81.110001,80.690002,40.76530728246937,51.01617302671205,-0.2032195005398694,-0.00970615019762845,-0.026811951279199064,-0.12396405714285728,0.05593948484848422,0.06100010000000111,0.39000000000000057,59.0,1
6964,74.26,75.5,24.0,0.1884145794056917,74.71,0.012388903851333153,0.016698087799622875,78.34799993333321,75.35533296666662,74.37333326666672,74.12399979999981,72.889999,89.07,72.889999,73.5,75.040001,73.989998,74.150002,40.74706613384532,44.87252975086239,-1.2650382593392733,-0.3375349418972331,-0.1115150053392658,-0.09875003571428564,-0.08933323636363606,-0.21299980000000007,1.110000999999997,8.0,0
3179,81.51,80.0,21.0,0.44246688983531096,81.61,0.025456999141209666,-0.01852533431480806,79.05288875555549,79.42666643333334,81.02733340000003,81.45900019999986,76.099998,92.58000200000001,81.790001,81.760002,81.629997,81.980003,82.190002,71.33465983029359,70.54928158368176,0.7396268055469151,0.08578918814229258,0.21980868275862073,0.16832145357142902,0.17763626666666738,0.02399920000000151,0.22999599999999987,1.0,0
3577,83.27,82.0,31.0,0.2304783893823822,83.4,0.0195748769064489,-0.015251591209319036,81.64288866666656,82.6596666333333,83.32333320000002,83.50399999999988,76.099998,92.58000200000001,83.18,83.529999,83.870003,83.349998,83.540001,60.050875032941235,55.06370338222086,0.6622520744778658,0.12201582779973645,0.08486094794215782,0.05732146071428608,0.01927275151515253,0.011000100000001112,0.5699999999999932,57.0,0
226,82.33,81.0,24.0,0.2780097372363253,82.37,0.018280092311429613,-0.016154500182193592,81.91866677777769,81.98400013333331,81.5833338666667,81.94000019999989,80.489998,95.120003,82.019997,81.639999,82.699997,82.050003,82.059998,63.772450241218756,67.00972887292718,-0.08040250794605396,-0.0011106520421606972,-0.020053361067853114,0.13207116785714287,0.12012063030303088,0.09999920000000061,0.8700019999999995,57.0,1
5704,74.88,76.0,21.0,0.3818331552706553,75.79,0.021968482905982908,0.014957264957265019,84.78533377777765,85.66900003333329,85.0913340666667,83.57700039999986,76.07,89.07,76.940002,78.349998,79.720001,84.529999,89.07,21.849638729823326,25.098104504004922,-0.2007987191870726,0.042429496969696924,-0.1326117270300334,-0.8660715357142859,-1.595697042424243,-1.9699997000000011,-0.8700020000000137,57.0,1
7291,75.86,75.5,22.0,0.4013224120988424,76.15,0.024189296071711046,-0.004745583970471915,76.43177748888878,74.90699953333332,74.06266640000004,73.96599969999981,72.809998,89.07,75.019997,73.220001,74.610001,72.809998,73.699997,54.777967626203264,58.324715390244705,-0.9957925084270024,-0.2004558708827405,-0.10616459755283657,-0.0031785464285714426,0.07090915757575708,0.4530006000000015,-0.14999400000000662,1.0,0
4215,83.69,82.5,21.0,0.3624060449846088,83.96,0.020850758752539136,-0.014219142071932103,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,53.80109513662245,67.11383367306347,0.2432943137797426,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,22.0,0
735,80.77,79.0,17.0,0.5794958815518283,81.09,0.026990219140770093,-0.021914077008790344,81.85533397777766,81.77633393333329,81.56000060000004,81.23800049999988,79.5,95.120003,79.5,80.699997,80.5,81.099998,81.550003,27.59190576915134,26.422075113295563,-0.019713960741569427,-0.02206588524374174,-0.034102356395995466,-0.190392953571429,-0.3226667939393949,-0.2959990000000005,0.620002999999997,36.0,0
2911,80.8,81.5,24.0,0.10822761963696367,80.97,0.007116336633663366,0.008663366336633699,78.78755539999995,78.18266646666669,79.60933273333336,80.10799929999988,76.099998,92.58000200000001,79.91999799999999,79.889999,80.550003,80.220001,80.089996,84.05030540882056,69.27103938450742,0.39815647866848186,-0.011570507114624509,0.15209784338153498,0.17517866071428526,0.090545836363636,0.0889998999999989,1.0600050000000039,8.0,0
1000,82.85,81.5,18.0,0.4895058003084558,83.05,0.024140012070006038,-0.016294508147254007,81.76400062222211,81.75533376666662,81.27866720000003,80.8340003999999,79.5,95.120003,80.620003,80.910004,81.209999,80.120003,79.5,51.259426232652416,33.2562790680138,-0.12925559450047827,-0.023885378919631113,-0.058651812013348174,-0.10957144642857196,0.0367273333333332,0.3429992000000013,1.509994000000006,31.0,1
271,81.82,82.5,30.0,0.14349588527662346,81.88,0.0117941823515033,0.008310926423857331,81.90711113333325,82.0193334,81.66733353333338,81.99799969999988,80.489998,95.120003,82.889999,82.019997,81.639999,82.699997,82.050003,63.581918580244334,67.88638971689426,-0.05135549308703239,0.002785263241106762,-0.023012218909899886,0.13499974642857132,0.1263025151515151,0.04700019999999938,-0.58000100000001,50.0,1
5496,88.65,91.5,29.0,0.08873524320749945,88.83,0.007050197405527354,0.03214890016920467,85.0228892444443,86.18133366666662,87.64133406666673,87.91200109999986,76.099998,89.0,86.779999,88.010002,89.0,88.370003,88.529999,56.94765667945966,48.65928200801223,1.0034439260718382,0.16455073491436106,0.19910568943270304,0.08096439285714263,-0.018302963636363783,-0.4360000999999983,0.5200040000000001,-27.0,1
6857,73.22,72.0,18.0,0.5898889192388236,73.97,0.02909041245561322,-0.016662114176454506,78.64022219999988,75.41466626666663,74.52466640000006,74.24799959999982,72.889999,89.07,73.5,75.040001,73.989998,74.150002,75.120003,34.29368619380189,44.01507160923904,-1.2972811518566387,-0.3498722339920949,-0.10490766229143492,-0.1354999642857143,-0.14193921212121183,-0.3010003999999995,-0.6100009999999969,17.0,0
4615,86.93,87.5,31.0,0.1449256539373541,87.0,0.012308754170021856,0.006556999884964835,83.11422237777766,83.53533353333327,84.4720000666667,85.19499969999987,76.099998,88.5,86.75,86.82,86.699997,85.029999,83.639999,82.36218265191712,73.78349673727078,0.6691507774640346,0.07081686745718047,0.14613125739710797,0.3277498107142854,0.4360603090909093,0.4270003000000003,0.3899990000000031,-6.0,1
552,82.18,82.0,16.0,0.29563534314918466,82.28,0.012959357507909466,-0.0021903139449988658,82.03266722222212,81.93666739999996,82.30133366666672,82.2960014999999,80.489998,95.120003,82.290001,81.93,81.75,81.989998,82.550003,55.33765169744718,53.92800923679631,0.2269696974472059,0.004852451778656189,0.031933264961067916,-0.005142621428571,-0.018303315151514496,0.1720009000000019,0.29000100000000373,50.0,0
6383,73.72,76.0,22.0,0.1496602624179944,74.27,0.009020618556701032,0.030927835051546407,82.20377757777766,79.93299993333329,76.32133280000004,76.35599899999984,74.889999,89.07,76.269997,75.550003,75.199997,75.739998,77.5,49.46138913630356,48.377095378421004,-1.71142110692991,-0.3436363722002636,-0.5029433579532813,-0.00882156428571404,-0.04909089696969653,0.19500040000000213,-0.08999699999999677,30.0,1
5996,77.02,76.5,28.0,0.3241157213339764,77.4,0.02486367177356531,-0.006751493118670424,83.42955575555544,82.78366699999995,77.92599993333336,76.02799989999986,74.889999,89.07,74.889999,75.75,76.540001,76.209999,76.459999,14.769403671402316,20.866493777795952,-1.9864335630785597,-0.20925560553359684,-0.5555484106785318,-0.6367499749999999,-0.06666658787878747,-0.23499979999999995,0.9700019999999938,36.0,1
1657,80.81,82.5,21.0,0.11507003494381295,81.07,0.0066204677638906076,0.020913253310233852,81.54533386666658,81.31300023333337,80.93200019999999,80.74100019999989,79.5,95.120003,80.959999,80.599998,80.160004,80.220001,80.120003,49.17037655864375,39.57692062024023,-0.2016484670705071,-0.030861693675889427,-0.022347051167964434,-0.0594285500000003,-0.03290894545454543,0.22999949999999958,0.010002000000000066,-6.0,1
2002,79.93,79.5,11.0,0.2781411007358712,80.07,0.008382334542724884,-0.005379707243838443,81.01577793333328,80.66399993333336,80.38266653333335,80.24499969999988,79.5,92.58000200000001,80.489998,80.599998,80.16999799999999,80.040001,79.599998,43.61503443057736,48.65278131049652,-0.23488689658632203,-0.03732808959156785,-0.0381579710789766,-0.03371441785714282,0.025514769696969333,0.06599959999999926,-0.27999900000000366,73.0,1
5774,76.03,76.5,9.0,0.4374004413462522,76.38,0.010785216361962384,0.006181770353807693,84.35822264444431,84.90033343333329,82.74466706666672,80.04800029999987,75.779999,89.07,76.41999799999999,75.779999,76.07,76.940002,78.349998,20.72066461498595,17.58660478671014,-1.1147875738847146,-0.049978939920948644,-0.3434860447163516,-1.1712143392857142,-1.4767273515151516,-0.0930000000000007,-0.11999499999998875,64.0,0
269,81.82,81.5,30.0,0.2215635948830767,81.88,0.01821070642874603,-0.003911024199462151,81.90711113333325,82.0193334,81.66733353333338,81.99799969999988,80.489998,95.120003,82.889999,82.019997,81.639999,82.699997,82.050003,63.581918580244334,67.88638971689426,-0.05135549308703239,0.002785263241106762,-0.023012218909899886,0.13499974642857132,0.1263025151515151,0.04700019999999938,-0.58000100000001,50.0,0
5775,76.03,77.0,9.0,0.3307174068715566,76.38,0.008154675785873996,0.012758121794028658,84.35822264444431,84.90033343333329,82.74466706666672,80.04800029999987,75.779999,89.07,76.41999799999999,75.779999,76.07,76.940002,78.349998,20.72066461498595,17.58660478671014,-1.1147875738847146,-0.049978939920948644,-0.3434860447163516,-1.1712143392857142,-1.4767273515151516,-0.0930000000000007,-0.11999499999998875,64.0,0
3701,80.37,79.5,8.0,0.652839990046037,80.65,0.014308821699639167,-0.010824934677118384,82.26444437777769,82.94733323333334,83.24666686666667,83.0760000999999,76.099998,92.58000200000001,82.239998,82.889999,82.940002,83.970001,83.470001,35.40738057090114,34.375056938433374,0.4732802097832419,0.07572992094861662,0.030295912124582904,-0.10339290714285702,-0.20109102424242487,-0.6220008000000008,-1.0299990000000037,71.0,0
3245,82.64,81.0,10.0,0.8568489835430785,82.84,0.023475314617618585,-0.019845111326234274,79.4537776666666,80.80266639999996,81.99600006666671,82.18199999999986,76.099998,92.58000200000001,82.410004,82.43,82.599998,82.260002,82.029999,73.7622253699209,73.08612414987446,0.7819167288790134,0.16142160171277997,0.15256956351501666,0.09053569285714248,0.1135757575757572,0.09099979999999874,0.3999939999999924,1.0,0
142,81.87,81.5,14.0,0.24679805964159204,82.01,0.009466226945156956,-0.004519359960913699,81.93755579999991,81.92333373333332,81.4740010666667,81.6290008999999,80.489998,95.120003,82.699997,82.050003,82.059998,81.650002,81.260002,49.58801003490977,54.586796712110115,-0.13235235285255847,-0.00999074980237152,-0.021623987986651775,0.07499982142857096,0.14333292727272715,0.061999300000000805,-1.0599979999999931,71.0,0
807,80.64,80.5,16.0,0.28572203621031744,80.71,0.012524801587301588,-0.0017361111111111182,81.83755613333322,81.77966719999996,81.45400033333337,81.13000029999989,79.5,95.120003,80.120003,79.5,80.699997,80.5,81.099998,40.17590840522944,33.77395074736884,-0.06339338086522174,-0.023467730434782598,-0.04235152969966626,-0.16371435357142905,-0.25406078181818287,0.08400039999999934,1.0899959999999993,36.0,0
3704,80.2,80.0,8.0,0.3754675810473816,80.65,0.008229426433915213,-0.0024937655860349482,82.26444437777769,82.94733323333334,83.24666686666667,83.0760000999999,76.099998,92.58000200000001,82.239998,82.889999,82.940002,83.970001,83.470001,35.40738057090114,34.375056938433374,0.4732802097832419,0.07572992094861662,0.030295912124582904,-0.10339290714285702,-0.20109102424242487,-0.6220008000000008,-1.0299990000000037,71.0,0
5222,88.71,89.0,21.0,0.2390346286186665,88.77,0.013752677262991772,0.0032690790215309014,84.41955586666653,85.53866706666662,87.40066686666673,87.74500049999986,76.099998,88.529999,88.529999,88.300003,88.25,87.150002,87.43,61.182948393764676,50.8041276585834,1.0656321538648776,0.17327667852437428,0.22720797463848721,0.1355001785714286,0.16454577575757542,0.27200009999999963,-0.1599960000000067,-13.0,1
4823,87.45,88.0,22.0,0.2039477103799574,87.53,0.012292738707833048,0.006289308176100596,83.57622224444432,84.50366696666661,86.01666620000005,86.96799929999987,76.099998,88.0,86.970001,87.519997,86.93,86.08000200000001,86.769997,74.21673734453583,61.45610246656132,0.9594408556155247,0.1412279310935442,0.19279413726362626,0.288678517857143,0.09260622424242479,0.3879996999999975,1.0299990000000037,-6.0,1
45,81.82,83.0,32.0,0.07876474272793939,82.1,0.006905402102175507,0.014421901735517073,81.90444475555546,81.8946673,81.6906676666667,81.19700169999992,80.489998,95.120003,81.260002,81.400002,81.730003,81.110001,80.690002,40.76530728246937,51.01617302671205,-0.2032195005398694,-0.00970615019762845,-0.026811951279199064,-0.12396405714285728,0.05593948484848422,0.06100010000000111,0.39000000000000057,59.0,1
3379,83.44,84.0,29.0,0.11463946837702912,83.55,0.009108341323106424,0.006711409395973182,80.38022202222214,81.77333313333332,82.64799960000003,82.90999989999986,76.099998,92.58000200000001,83.470001,83.239998,83.110001,82.739998,82.760002,68.02522098835095,71.44489282803771,0.7574599024857973,0.16992489868247693,0.12113015528364841,0.10603574642857098,0.10096947272727198,0.12199999999999847,-0.3000030000000038,-27.0,1
4535,86.72,85.0,18.0,0.4910439729397294,86.99,0.02421586715867159,-0.019833948339483383,83.04155579999988,83.33400016666661,84.18933360000004,84.86599959999987,76.099998,88.550003,86.82,86.699997,85.029999,83.639999,84.019997,81.6091243650256,76.29885488414541,0.5866576929875545,0.05642687588932804,0.13698333770856513,0.2908212214285711,0.3797574181818182,0.8010002999999983,-0.06999999999999318,10.0,0
5098,88.51,87.5,23.0,0.3585937231361723,88.65,0.02259631680036154,-0.011411139984182635,84.06177795555543,85.16500043333328,87.05599980000005,87.34000019999988,76.099998,88.300003,88.25,87.150002,87.43,88.0,86.970001,69.62770212076623,59.0922008412081,1.036083104729152,0.17108037615283278,0.2194326444938821,0.14635736428571447,0.1867882303030299,0.1420006000000001,0.050003000000003794,-13.0,1
4373,86.45,85.0,9.0,0.8021978021978021,86.9,0.01978021978021978,-0.01677270098322733,82.82666693333321,82.7136670666666,83.43200073333338,83.66400059999988,76.099998,90.889999,83.639999,84.019997,83.900002,83.980003,83.970001,69.68541763048059,75.43457634503285,0.37300044198934756,0.01704876561264825,0.11196665806451625,0.12178556428571428,0.20072688484848475,0.1839989000000017,1.3900000000000006,22.0,0
5799,75.6,78.0,23.0,0.13329595123073384,76.03,0.0083994708994709,0.03174603174603182,84.35822264444431,84.90033343333329,82.74466706666672,80.04800029999987,75.779999,89.07,76.41999799999999,75.779999,76.07,76.940002,78.349998,20.72066461498595,17.58660478671014,-1.1147875738847146,-0.049978939920948644,-0.3434860447163516,-1.1712143392857142,-1.4767273515151516,-0.0930000000000007,-0.11999499999998875,50.0,1
6388,73.92,72.5,30.0,0.4411075036075036,74.27,0.036255411255411256,-0.019209956709956733,82.20377757777766,79.93299993333329,76.32133280000004,76.35599899999984,74.889999,89.07,76.269997,75.550003,75.199997,75.739998,77.5,49.46138913630356,48.377095378421004,-1.71142110692991,-0.3436363722002636,-0.5029433579532813,-0.00882156428571404,-0.04909089696969653,0.19500040000000213,-0.08999699999999677,22.0,0
7283,76.03,77.5,15.0,0.18082774343460914,76.15,0.00743127712744969,0.019334473234249624,76.43177748888878,74.90699953333332,74.06266640000004,73.96599969999981,72.809998,89.07,75.019997,73.220001,74.610001,72.809998,73.699997,54.777967626203264,58.324715390244705,-0.9957925084270024,-0.2004558708827405,-0.10616459755283657,-0.0031785464285714426,0.07090915757575708,0.4530006000000015,-0.14999400000000662,8.0,0
3910,83.31,83.5,14.0,0.2456616424027299,83.44,0.009422638338734846,0.0022806385788020373,82.46333326666657,82.58366646666666,81.75533293333338,81.30799949999988,76.099998,92.58000200000001,82.269997,81.66999799999999,81.110001,81.41999799999999,81.099998,50.67871029099403,56.68764123675965,-0.04225996381190407,-0.011774720158102816,-0.08569300422691878,-0.06092864642857155,0.2752726606060609,0.49000020000000294,1.0200040000000001,50.0,1
4230,83.79,83.5,28.0,0.19758153888121666,83.96,0.015156939968970043,-0.0034610335362215807,82.70800017777766,82.35600026666661,82.95666760000005,82.96000139999987,76.099998,90.889999,82.870003,82.440002,82.940002,83.029999,82.900002,53.80109513662245,67.11383367306347,0.2432943137797426,-0.01419495994729901,0.052956687430478426,0.003321521428571675,0.04593920000000005,0.15699989999999817,0.9799950000000024,15.0,0
635,80.59,79.0,15.0,0.5963312238904743,80.68,0.024506762625635933,-0.019729494974562643,82.01622264444434,81.83866733333328,82.01000113333339,81.7730002999999,80.489998,95.120003,81.099998,81.550003,81.75,82.290001,82.58000200000001,35.814887783265675,41.43681626551703,0.15254768748371053,-0.010673224901185708,0.02187318309232492,-0.09710733928571423,-0.13193930303030324,-0.42300040000000083,-0.5999979999999994,43.0,0
905,81.6,81.0,7.0,0.6070553221288516,81.93,0.011642156862745098,-0.007352941176470519,81.77288955555544,81.7263339333333,81.2533340666667,80.7960006999999,79.5,95.120003,80.910004,81.209999,80.120003,79.5,80.699997,41.45234294389688,33.05413358189281,-0.12597319856792363,-0.027214744005270127,-0.05804000756395997,-0.14567847500000056,-0.09963605454545497,0.3030006999999998,-0.29000100000000373,43.0,0
805,80.71,80.0,16.0,0.3844009416429192,80.9,0.016850452236401935,-0.008796927270474462,81.83755613333322,81.77966719999996,81.45400033333337,81.13000029999989,79.5,95.120003,80.120003,79.5,80.699997,80.5,81.099998,40.17590840522944,33.77395074736884,-0.06339338086522174,-0.023467730434782598,-0.04235152969966626,-0.16371435357142905,-0.25406078181818287,0.08400039999999934,1.0899959999999993,36.0,0
4796,87.36,87.5,23.0,0.22888795986622076,87.67,0.014423076923076924,0.001602564102564109,83.486666711111,84.35233359999997,85.74799960000003,86.67099919999987,76.099998,87.519997,87.519997,86.93,86.08000200000001,86.769997,87.139999,70.60424609473543,59.78257148908898,0.9213593717440232,0.12668115625823456,0.175414837374861,0.2831784678571432,0.12951528484848532,0.18400029999999817,-0.5499960000000073,-6.0,1
4635,85.98,87.5,30.0,0.10542180352019848,86.06,0.008664805768783437,0.0176785298906722,83.18622233333322,83.71366683333328,84.7213332666667,85.47499929999987,76.099998,87.360001,87.139999,86.75,86.82,86.699997,85.029999,78.88395446617588,67.62555740247879,0.7422329187756376,0.08267324479578392,0.1524115330367075,0.3439997035714284,0.4403026727272729,0.045999900000002474,-0.3700019999999995,-6.0,1
6094,78.39,79.0,25.0,0.2346727898966705,78.47,0.016073478760045924,0.007781604796530162,83.30933346666656,82.49866689999995,77.15666653333338,76.17399979999985,74.889999,89.07,75.860001,74.889999,75.75,76.540001,76.209999,29.021374424275336,27.239447928198857,-2.007410427120246,-0.22783926627140974,-0.5667096981090101,-0.32824999642857133,0.018060642424242702,0.20899969999999968,1.6699980000000068,38.0,1
3250,82.64,82.0,10.0,0.5278013068731848,82.84,0.01446030977734753,-0.007744433688286551,79.4537776666666,80.80266639999996,81.99600006666671,82.18199999999986,76.099998,92.58000200000001,82.410004,82.43,82.599998,82.260002,82.029999,73.7622253699209,73.08612414987446,0.7819167288790134,0.16142160171277997,0.15256956351501666,0.09053569285714248,0.1135757575757572,0.09099979999999874,0.3999939999999924,1.0,0
4044,82.5,81.0,35.0,0.2787272727272728,82.64,0.026727272727272728,-0.01818181818181818,82.58333315555547,82.55099993333332,81.85533300000004,82.45099949999987,76.099998,92.58000200000001,82.279999,82.889999,83.57,83.459999,83.290001,67.06702264835718,64.00719041553702,0.14168918126432622,-0.015409746508563905,-0.05553951501668525,0.2166071928571432,0.1729093515151525,-0.3109992999999975,0.27000400000000013,22.0,0
3893,82.9,82.5,7.0,0.5660865069791485,83.37,0.01085645355850422,-0.004825090470446389,82.46333326666657,82.58366646666666,81.75533293333338,81.30799949999988,76.099998,92.58000200000001,82.269997,81.66999799999999,81.110001,81.41999799999999,81.099998,50.67871029099403,56.68764123675965,-0.04225996381190407,-0.011774720158102816,-0.08569300422691878,-0.06092864642857155,0.2752726606060609,0.49000020000000294,1.0200040000000001,57.0,0
5262,88.71,91.0,28.0,0.09625062402370486,88.97,0.007383609514147222,0.025814451583812494,84.41955586666653,85.53866706666662,87.40066686666673,87.74500049999986,76.099998,88.529999,88.529999,88.300003,88.25,87.150002,87.43,61.182948393764676,50.8041276585834,1.0656321538648776,0.17327667852437428,0.22720797463848721,0.1355001785714286,0.16454577575757542,0.27200009999999963,-0.1599960000000067,-20.0,1
1996,79.93,78.5,11.0,0.6206282770151156,80.07,0.018703865882647316,-0.0178906543225323,81.01577793333328,80.66399993333336,80.38266653333335,80.24499969999988,79.5,92.58000200000001,80.489998,80.599998,80.16999799999999,80.040001,79.599998,43.61503443057736,48.65278131049652,-0.23488689658632203,-0.03732808959156785,-0.0381579710789766,-0.03371441785714282,0.025514769696969333,0.06599959999999926,-0.27999900000000366,73.0,1
236,82.33,80.5,31.0,0.2853093177339033,82.37,0.024231750273290418,-0.02222762055143931,81.91866677777769,81.98400013333331,81.5833338666667,81.94000019999989,80.489998,95.120003,82.019997,81.639999,82.699997,82.050003,82.059998,63.772450241218756,67.00972887292718,-0.08040250794605396,-0.0011106520421606972,-0.020053361067853114,0.13207116785714287,0.12012063030303088,0.09999920000000061,0.8700019999999995,50.0,0
1883,79.15,78.5,28.0,0.2313983395000451,79.39,0.01775110549589387,-0.008212255211623571,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,57.49373259921474,45.36353495245331,-0.22738496747982065,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-27.0,1
